id,fecha,cliente_id,producto_id,cantidad,descuento_pct,empleado_id,sucursal_id,forma_pago_id
3542,2024-10-06,113,4,1,0.0,12,5,1
3543,2023-04-24,216,6,2,0.0,17,6,5
3544,2024-07-04,192,19,1,0.05,31,2,5
3545,2024-09-08,300,111,1,0.15,13,8,4
3546,2023-08-12,291,23,2,0.0,9,4,1
3547,2024-10-17,28,99,1,0.0,25,6,1
3548,2023-08-15,89,101,1,0.0,27,5,4
3549,2023-02-25,160,81,1,0.0,2,2,2
3550,2023-08-15,360,6,2,0.05,24,4,3
3551,2023-01-05,346,80,1,0.0,1,1,5
3552,2023-01-14,258,50,1,0.1,8,8,5
3553,2024-04-22,332,85,1,0.1,27,5,5
3554,2023-06-30,61,82,1,0.0,30,2,2
3555,2023-02-23,228,55,1,0.0,7,7,1
3556,2024-12-26,330,52,1,0.05,29,7,1
3557,2023-01-05,323,107,3,0.0,27,5,1
3558,2024-01-30,204,64,1,0.0,32,3,4
3559,2024-10-20,352,116,1,0.05,28,8,4
3560,2024-12-05,184,85,1,0.15,13,8,1
3561,2024-02-28,66,98,3,0.0,4,4,4
3562,2023-01-17,223,24,3,0.0,15,1,1
3563,2024-01-12,173,48,1,0.0,27,5,4
3564,2024-09-16,362,67,1,0.0,13,8,5
3565,2024-06-25,265,23,1,0.0,17,6,6
3566,2024-03-13,95,33,2,0.0,27,5,6
3567,2024-06-07,43,21,1,0.0,24,4,3
3568,2024-01-27,376,21,1,0.0,5,5,4
3569,2024-07-18,385,22,3,0.0,30,2,2
3570,2024-10-23,294,76,1,0.05,23,6,2
3571,2024-08-27,243,105,1,0.0,2,2,2
3572,2024-05-15,203,61,1,0.0,25,6,4
3573,2024-11-17,300,63,2,0.0,29,7,1
3574,2023-10-29,37,54,1,0.0,11,2,1
3575,2024-07-17,254,71,2,0.1,13,8,4
3576,2023-02-20,378,107,1,0.0,28,8,1
3577,2024-01-12,384,111,1,0.0,12,5,6
3578,2024-04-12,200,18,1,0.0,21,3,3
3579,2024-01-21,56,102,1,0.0,4,4,3
3580,2023-08-19,120,66,1,0.0,32,3,3
3581,2023-10-05,139,110,1,0.0,32,3,3
3582,2023-05-05,7,45,2,0.0,9,4,5
3583,2024-10-31,82,2,2,0.1,4,4,5
3584,2023-08-13,381,111,1,0.05,7,7,2
3585,2024-08-09,24,97,1,0.1,25,6,2
3586,2024-07-16,307,14,1,0.0,25,6,2
3587,2023-09-09,283,19,4,0.05,1,1,2
3588,2024-11-16,362,107,1,0.0,14,6,3
3589,2023-05-17,148,2,1,0.0,22,5,3
3590,2023-08-05,75,59,1,0.0,20,4,5
3591,2024-10-20,319,65,1,0.0,9,4,1
3592,2023-05-11,268,29,3,0.0,8,8,3
3593,2023-02-13,85,65,1,0.0,1,1,1
3594,2024-10-16,327,28,2,0.0,23,6,4
3595,2024-01-05,111,14,1,0.05,6,6,6
3596,2024-02-01,378,111,2,0.0,16,8,2
3597,2024-08-13,243,102,1,0.0,12,5,5
3598,2023-02-08,141,19,1,0.0,30,2,4
3599,2024-02-25,192,91,1,0.0,28,8,3
3600,2023-07-29,105,57,1,0.0,13,8,4
3601,2024-09-08,153,104,2,0.0,15,1,6
3602,2023-12-05,105,18,1,0.0,14,6,4
3603,2024-09-14,95,65,1,0.0,29,7,2
3604,2024-05-17,243,82,1,0.05,10,2,1
3605,2024-12-09,264,51,1,0.0,29,7,2
3606,2023-01-05,291,15,1,0.05,18,4,4
3607,2023-07-31,51,66,1,0.05,30,2,4
3608,2024-03-25,311,8,1,0.15,2,2,1
3609,2024-06-05,385,32,1,0.0,11,2,5
3610,2024-02-23,220,66,2,0.1,20,4,5
3611,2023-05-23,32,111,1,0.05,20,4,2
3612,2024-11-07,82,12,1,0.0,11,2,6
3613,2024-04-01,206,102,1,0.05,24,4,1
3614,2024-07-08,359,18,1,0.0,29,7,3
3615,2024-01-31,361,57,1,0.0,18,4,1
3616,2023-09-18,257,96,1,0.05,7,7,1
3617,2023-02-21,217,4,2,0.1,10,2,6
3618,2023-01-23,71,41,1,0.0,29,7,4
3619,2024-06-05,83,20,2,0.0,22,5,6
3620,2023-06-05,161,3,2,0.0,8,8,2
3621,2023-05-11,335,45,1,0.0,6,6,2
3622,2024-06-22,205,73,1,0.15,15,1,6
3623,2023-11-06,89,60,2,0.15,24,4,2
3624,2024-04-28,364,81,2,0.0,30,2,1
3625,2023-05-27,371,111,1,0.1,26,3,2
3626,2023-10-29,357,70,1,0.0,16,8,2
3627,2024-08-27,248,115,1,0.1,7,7,1
3628,2023-03-12,284,60,1,0.0,27,5,2
3629,2024-09-21,45,44,1,0.0,12,5,1
3630,2024-05-05,315,26,1,0.1,30,2,3
3631,2024-08-07,220,114,1,0.05,8,8,4
3632,2024-03-20,55,83,1,0.1,1,1,4
3633,2023-01-30,365,106,1,0.0,15,1,1
3634,2024-11-01,25,25,3,0.0,25,6,6
3635,2024-01-01,88,62,2,0.0,7,7,1
3636,2023-05-25,118,42,1,0.1,29,7,2
3637,2024-02-25,82,32,2,0.05,14,6,4
3638,2024-12-16,150,12,1,0.0,1,1,2
3639,2024-05-19,242,93,1,0.0,15,1,5
3640,2024-07-30,220,92,1,0.0,4,4,4
3641,2024-09-20,86,49,2,0.15,32,3,6
3642,2024-03-25,270,72,3,0.1,19,3,1
3643,2024-06-01,218,17,1,0.0,28,8,1
3644,2023-09-05,209,96,1,0.0,29,7,5
3645,2023-11-18,396,41,2,0.0,3,3,5
3646,2023-05-05,283,43,1,0.0,1,1,5
3647,2024-01-02,118,66,1,0.0,16,8,3
3648,2023-11-16,32,29,1,0.0,28,8,5
3649,2024-11-09,193,35,2,0.0,15,1,3
3650,2024-04-06,173,40,2,0.05,6,6,2
3651,2024-01-31,196,17,2,0.0,17,6,2
3652,2024-07-12,56,76,2,0.0,18,4,3
3653,2023-11-20,58,85,2,0.0,24,4,5
3654,2023-03-03,36,114,1,0.0,8,8,1
3655,2024-12-16,67,44,2,0.05,9,4,3
3656,2023-07-05,238,47,1,0.0,7,7,6
3657,2023-11-14,218,45,1,0.05,29,7,2
3658,2024-12-14,21,100,1,0.0,13,8,5
3659,2023-09-12,241,86,1,0.0,24,4,3
3660,2024-12-14,372,117,1,0.0,25,6,4
3661,2024-06-01,318,94,1,0.05,5,5,1
3662,2023-06-16,242,108,3,0.05,14,6,3
3663,2024-09-20,70,49,1,0.0,32,3,1
3664,2024-06-25,310,89,1,0.0,4,4,2
3665,2024-11-30,198,30,2,0.0,32,3,5
3666,2024-01-04,85,105,2,0.1,31,2,1
3667,2023-07-23,165,120,3,0.1,7,7,5
3668,2023-11-16,297,91,1,0.0,26,3,3
3669,2024-06-27,221,11,1,0.05,25,6,5
3670,2023-05-21,87,91,1,0.0,11,2,1
3671,2024-07-09,44,111,1,0.0,4,4,5
3672,2024-12-18,400,69,1,0.0,2,2,3
3673,2023-10-06,82,39,1,0.0,19,3,3
3674,2024-07-23,387,37,2,0.0,4,4,5
3675,2023-06-08,72,54,1,0.05,30,2,1
3676,2024-01-18,381,90,1,0.1,6,6,4
3677,2023-09-09,392,106,1,0.0,7,7,3
3678,2023-06-24,110,11,2,0.0,8,8,1
3679,2023-05-31,367,51,1,0.0,7,7,3
3680,2023-07-13,77,45,2,0.0,7,7,5
3681,2023-10-07,54,107,1,0.05,1,1,2
3682,2024-03-20,310,85,1,0.0,25,6,4
3683,2023-02-18,39,29,1,0.0,11,2,3
3684,2023-10-24,272,113,1,0.0,31,2,2
3685,2024-05-08,49,55,2,0.0,21,3,6
3686,2024-11-16,362,14,1,0.0,3,3,2
3687,2024-11-07,229,117,1,0.0,29,7,1
3688,2023-10-18,294,42,1,0.05,29,7,6
3689,2023-01-11,95,45,1,0.0,14,6,5
3690,2023-05-19,202,96,1,0.0,3,3,5
3691,2023-04-20,103,60,1,0.05,1,1,3
3692,2023-02-08,23,88,2,0.15,26,3,2
3693,2023-08-10,328,103,2,0.0,16,8,5
3694,2024-01-14,187,12,1,0.05,10,2,6
3695,2023-12-13,149,59,1,0.0,7,7,4
3696,2024-03-23,5,36,1,0.0,18,4,3
3697,2024-01-30,191,106,1,0.05,29,7,3
3698,2023-10-17,134,28,1,0.05,29,7,6
3699,2023-06-27,112,66,1,0.0,7,7,5
3700,2024-05-25,339,62,2,0.0,25,6,3
3701,2024-10-24,116,7,1,0.0,5,5,2
3702,2024-09-29,233,91,1,0.05,16,8,3
3703,2023-11-27,308,58,1,0.0,25,6,2
3704,2024-04-19,193,20,2,0.0,5,5,1
3705,2024-02-04,20,92,1,0.0,22,5,6
3706,2024-09-18,45,37,2,0.0,11,2,2
3707,2024-01-24,196,63,1,0.0,14,6,1
3708,2023-03-02,195,30,1,0.0,24,4,3
3709,2023-01-16,302,16,1,0.0,12,5,5
3710,2023-10-14,255,15,1,0.0,14,6,2
3711,2024-05-25,9,15,1,0.0,16,8,4
3712,2024-11-22,237,76,1,0.0,31,2,5
3713,2023-09-18,74,31,1,0.0,10,2,5
3714,2024-10-14,336,64,2,0.05,8,8,2
3715,2023-09-17,280,71,1,0.0,14,6,4
3716,2023-04-27,268,83,2,0.05,21,3,6
3717,2023-08-02,132,60,3,0.0,15,1,3
3718,2023-09-24,210,48,1,0.0,31,2,3
3719,2024-01-12,372,56,1,0.1,26,3,1
3720,2024-04-02,168,105,1,0.1,21,3,5
3721,2023-02-16,338,54,1,0.0,29,7,1
3722,2024-12-09,301,68,1,0.0,9,4,1
3723,2024-12-12,13,7,1,0.0,1,1,3
3724,2024-06-29,193,41,2,0.0,15,1,5
3725,2024-10-20,329,73,1,0.0,31,2,3
3726,2023-12-18,40,63,1,0.0,16,8,1
3727,2024-04-26,393,116,1,0.0,2,2,5
3728,2023-01-25,29,98,1,0.05,30,2,3
3729,2023-06-02,326,79,1,0.0,29,7,1
3730,2024-06-03,267,61,2,0.0,1,1,4
3731,2024-09-12,237,47,1,0.0,3,3,1
3732,2023-04-24,152,77,1,0.0,2,2,2
3733,2023-11-30,400,49,1,0.0,6,6,6
3734,2023-05-28,331,4,2,0.0,2,2,3
3735,2024-01-09,322,89,1,0.05,27,5,3
3736,2023-10-20,177,110,1,0.15,27,5,3
3737,2023-12-25,58,44,1,0.0,7,7,1
3738,2023-05-21,98,105,2,0.0,17,6,5
3739,2023-11-13,79,55,1,0.0,23,6,5
3740,2023-08-29,192,25,1,0.1,8,8,1
3741,2023-02-09,340,9,1,0.0,15,1,1
3742,2024-07-28,376,61,1,0.05,23,6,6
3743,2024-02-15,174,11,1,0.0,6,6,6
3744,2024-07-14,175,67,2,0.0,29,7,3
3745,2023-11-06,356,84,1,0.0,6,6,4
3746,2023-07-05,179,9,1,0.05,15,1,4
3747,2024-01-14,329,13,2,0.0,5,5,4
3748,2023-01-16,362,21,1,0.0,26,3,3
3749,2023-05-05,163,52,1,0.1,19,3,3
3750,2023-03-10,390,96,1,0.0,32,3,4
3751,2024-03-22,121,107,2,0.0,27,5,6
3752,2024-10-30,363,17,3,0.0,27,5,5
3753,2024-11-03,301,44,1,0.0,31,2,1
3754,2023-09-06,14,77,1,0.0,9,4,3
3755,2024-11-25,269,20,1,0.0,29,7,1
3756,2024-03-10,269,99,1,0.05,29,7,2
3757,2023-12-05,287,100,2,0.05,1,1,3
3758,2023-03-21,197,65,1,0.0,16,8,2
3759,2023-10-18,314,28,2,0.1,7,7,6
3760,2023-12-09,162,1,1,0.0,10,2,1
3761,2024-11-17,24,3,1,0.0,7,7,5
3762,2023-07-24,235,60,2,0.05,18,4,3
3763,2023-06-17,230,9,2,0.0,30,2,5
3764,2024-12-09,215,21,2,0.1,29,7,4
3765,2023-12-07,232,84,3,0.0,20,4,3
3766,2023-02-23,344,9,1,0.0,30,2,2
3767,2023-09-20,3,110,1,0.0,17,6,1
3768,2023-06-08,175,53,1,0.0,26,3,3
3769,2023-02-17,351,29,1,0.1,24,4,2
3770,2024-02-15,314,51,2,0.0,21,3,6
3771,2023-03-02,132,88,1,0.0,29,7,3
3772,2023-03-22,248,77,1,0.1,3,3,4
3773,2024-10-22,18,41,1,0.0,7,7,2
3774,2024-02-19,63,91,1,0.0,10,2,4
3775,2024-08-25,53,43,1,0.0,22,5,6
3776,2023-11-22,329,52,2,0.0,11,2,1
3777,2023-11-13,288,26,2,0.0,5,5,6
3778,2023-05-08,191,82,2,0.05,26,3,5
3779,2023-08-13,311,37,1,0.0,8,8,4
3780,2023-03-18,31,52,1,0.0,11,2,6
3781,2024-12-11,267,45,1,0.0,22,5,4
3782,2024-12-12,26,46,1,0.0,8,8,3
3783,2024-02-18,303,34,2,0.0,12,5,2
3784,2024-07-04,353,93,2,0.0,15,1,6
3785,2023-04-17,103,66,1,0.0,14,6,1
3786,2024-02-23,396,20,1,0.1,18,4,3
3787,2023-01-24,282,96,1,0.0,15,1,5
3788,2023-10-20,274,55,1,0.0,28,8,5
3789,2024-04-04,99,97,1,0.0,8,8,1
3790,2024-06-20,341,65,1,0.1,1,1,3
3791,2023-11-03,9,62,1,0.0,16,8,6
3792,2023-12-23,104,3,1,0.0,29,7,3
3793,2023-07-31,262,111,3,0.1,15,1,1
3794,2023-10-28,138,77,2,0.05,29,7,4
3795,2023-02-17,363,119,1,0.05,27,5,4
3796,2024-10-08,293,47,1,0.0,7,7,4
3797,2024-01-14,1,104,1,0.0,29,7,3
3798,2024-02-20,294,77,2,0.0,32,3,2
3799,2024-12-09,288,60,1,0.05,21,3,5
3800,2024-11-13,72,49,1,0.1,7,7,3
3801,2024-01-11,54,46,1,0.0,18,4,6
3802,2024-10-27,279,28,2,0.05,15,1,3
3803,2024-03-22,144,16,1,0.0,26,3,3
3804,2023-04-01,253,81,1,0.0,25,6,4
3805,2023-09-29,200,73,1,0.1,28,8,4
3806,2023-02-15,18,66,1,0.1,25,6,6
3807,2024-07-28,93,29,1,0.15,28,8,2
3808,2024-05-03,51,78,1,0.0,13,8,6
3809,2023-08-14,104,112,1,0.05,3,3,5
3810,2024-10-10,172,56,2,0.0,13,8,5
3811,2024-02-12,39,79,2,0.05,1,1,3
3812,2024-12-26,144,55,1,0.1,21,3,2
3813,2024-07-01,42,79,1,0.0,15,1,4
3814,2024-06-29,259,91,2,0.0,30,2,5
3815,2024-03-28,265,113,2,0.0,11,2,3
3816,2023-11-07,216,31,3,0.05,25,6,6
3817,2024-12-30,45,70,1,0.15,28,8,2
3818,2024-02-28,156,81,1,0.0,24,4,3
3819,2023-02-23,195,62,1,0.0,30,2,2
3820,2024-03-19,246,73,2,0.0,7,7,5
3821,2024-02-23,333,15,1,0.0,12,5,5
3822,2024-02-24,213,47,1,0.1,13,8,6
3823,2023-04-16,167,105,1,0.0,12,5,2
3824,2023-09-09,88,61,2,0.0,11,2,4
3825,2023-01-22,105,18,4,0.1,12,5,3
3826,2024-03-10,125,99,1,0.0,19,3,1
3827,2023-01-29,251,61,1,0.0,8,8,5
3828,2024-05-12,171,14,1,0.05,12,5,4
3829,2023-09-20,12,55,1,0.05,22,5,1
3830,2024-05-01,114,107,1,0.0,10,2,3
3831,2023-11-29,256,81,1,0.0,15,1,3
3832,2024-08-02,395,83,1,0.0,15,1,4
3833,2024-10-28,269,72,1,0.05,28,8,1
3834,2024-09-05,67,91,1,0.05,9,4,2
3835,2024-11-24,245,87,1,0.0,3,3,3
3836,2024-12-11,369,102,2,0.0,7,7,2
3837,2024-02-07,81,51,2,0.0,20,4,5
3838,2024-11-24,372,101,1,0.0,18,4,2
3839,2024-05-23,245,40,2,0.0,4,4,6
3840,2023-09-20,376,47,1,0.05,22,5,1
3841,2023-12-22,101,114,2,0.1,8,8,1
3842,2023-03-20,286,27,1,0.1,24,4,5
3843,2024-06-02,141,120,1,0.0,31,2,3
3844,2024-09-28,31,92,1,0.0,11,2,2
3845,2023-12-04,154,19,1,0.0,22,5,6
3846,2024-11-11,364,61,1,0.0,7,7,2
3847,2024-01-22,399,98,1,0.0,24,4,2
3848,2024-07-25,63,105,1,0.0,30,2,1
3849,2023-08-15,259,103,2,0.0,27,5,2
3850,2024-07-23,64,65,1,0.05,28,8,4
3851,2023-03-14,139,37,2,0.0,20,4,3
3852,2023-04-18,84,69,3,0.0,28,8,3
3853,2023-02-10,300,94,1,0.05,31,2,4
3854,2024-02-03,198,45,1,0.0,20,4,5
3855,2023-12-20,294,69,1,0.0,27,5,2
3856,2023-02-16,116,14,1,0.1,1,1,4
3857,2024-08-31,251,8,1,0.0,19,3,6
3858,2024-01-12,241,116,1,0.0,14,6,1
3859,2024-09-20,383,19,1,0.0,29,7,4
3860,2024-05-04,197,101,1,0.0,2,2,5
3861,2024-11-21,45,52,2,0.05,8,8,3
3862,2023-11-16,388,63,1,0.0,12,5,4
3863,2023-10-09,360,17,2,0.0,8,8,5
3864,2023-03-01,82,105,1,0.0,8,8,3
3865,2024-12-24,203,95,1,0.1,13,8,6
3866,2023-04-24,374,117,1,0.05,12,5,4
3867,2023-06-29,116,12,1,0.0,28,8,6
3868,2024-06-24,395,31,1,0.0,6,6,2
3869,2024-10-29,339,103,1,0.0,26,3,2
3870,2023-07-11,352,60,1,0.05,31,2,3
3871,2023-01-18,141,88,1,0.0,11,2,1
3872,2023-04-29,329,61,1,0.0,7,7,6
3873,2024-03-29,171,54,2,0.0,30,2,1
3874,2024-06-07,217,51,1,0.05,19,3,5
3875,2024-04-21,48,15,1,0.0,22,5,1
3876,2023-11-15,36,16,1,0.0,7,7,4
3877,2023-11-07,219,54,1,0.1,19,3,5
3878,2024-12-04,189,38,3,0.1,29,7,6
3879,2023-11-10,211,45,2,0.1,13,8,2
3880,2024-03-06,235,16,1,0.05,27,5,5
3881,2024-09-27,115,81,2,0.15,7,7,4
3882,2023-09-12,24,51,1,0.0,3,3,1
3883,2023-02-08,331,36,2,0.0,15,1,1
3884,2023-11-11,51,82,2,0.05,2,2,5
3885,2023-04-23,390,5,1,0.0,23,6,6
3886,2023-07-10,199,34,1,0.0,30,2,6
3887,2024-05-07,188,106,1,0.0,5,5,2
3888,2023-01-20,314,1,1,0.0,7,7,5
3889,2024-04-30,344,88,1,0.0,22,5,1
3890,2023-02-09,305,88,1,0.1,12,5,6
3891,2024-02-20,164,111,2,0.0,4,4,3
3892,2024-09-05,91,87,1,0.05,22,5,2
3893,2024-01-19,285,68,1,0.0,5,5,6
3894,2023-09-12,117,5,1,0.0,11,2,3
3895,2024-12-23,156,30,3,0.0,27,5,5
3896,2024-06-28,313,90,1,0.0,7,7,2
3897,2024-02-18,19,3,1,0.05,20,4,4
3898,2023-10-19,198,28,1,0.05,6,6,1
3899,2024-09-25,212,47,1,0.05,15,1,4
3900,2023-11-12,335,56,1,0.05,5,5,5
3901,2023-01-09,73,108,1,0.0,2,2,2
3902,2024-02-04,159,59,1,0.0,7,7,3
3903,2023-05-25,192,13,1,0.0,22,5,5
3904,2023-05-01,382,88,1,0.0,10,2,6
3905,2024-09-30,32,120,1,0.0,21,3,6
3906,2024-05-21,103,58,1,0.05,24,4,2
3907,2023-09-03,137,62,1,0.0,28,8,2
3908,2024-05-25,361,53,2,0.0,12,5,2
3909,2024-04-28,82,33,1,0.0,20,4,4
3910,2023-08-20,114,101,1,0.0,7,7,6
3911,2023-08-14,159,89,1,0.0,1,1,1
3912,2023-12-09,197,44,1,0.0,7,7,3
3913,2023-06-13,203,84,1,0.0,10,2,4
3914,2024-07-02,135,64,1,0.15,23,6,6
3915,2024-06-02,253,86,1,0.0,3,3,6
3916,2023-07-01,57,58,1,0.05,19,3,1
3917,2024-12-09,197,69,1,0.0,17,6,3
3918,2024-02-09,248,50,1,0.0,6,6,6
3919,2023-10-02,114,22,1,0.0,13,8,4
3920,2023-12-05,14,49,1,0.1,26,3,1
3921,2024-04-11,197,97,1,0.05,13,8,4
3922,2024-10-22,31,41,1,0.05,23,6,3
3923,2024-05-26,52,106,1,0.0,26,3,4
3924,2024-01-31,8,65,1,0.05,5,5,2
3925,2023-04-25,49,85,1,0.0,12,5,2
3926,2023-03-28,50,115,1,0.0,15,1,3
3927,2024-10-14,296,41,1,0.1,20,4,4
3928,2023-08-26,337,38,2,0.1,2,2,3
3929,2024-09-18,67,83,1,0.0,23,6,6
3930,2023-04-17,84,41,1,0.0,31,2,4
3931,2023-10-10,285,109,1,0.0,31,2,3
3932,2024-07-11,351,58,1,0.0,14,6,5
3933,2024-02-28,220,94,1,0.0,15,1,4
3934,2024-05-11,250,106,1,0.0,9,4,4
3935,2023-10-07,144,25,1,0.0,1,1,2
3936,2024-10-30,157,70,3,0.0,13,8,2
3937,2023-02-17,381,92,2,0.05,1,1,6
3938,2023-06-13,148,29,1,0.1,2,2,1
3939,2023-06-07,333,73,2,0.0,28,8,1
3940,2023-03-15,152,51,1,0.0,29,7,4
3941,2023-07-17,225,112,1,0.0,5,5,3
3942,2024-03-02,142,36,2,0.05,22,5,1
3943,2024-09-14,178,84,1,0.0,26,3,4
3944,2023-08-04,213,116,1,0.1,9,4,5
3945,2024-12-22,143,113,1,0.0,14,6,5
3946,2024-01-15,310,98,1,0.0,15,1,2
3947,2024-01-28,29,42,1,0.0,9,4,1
3948,2024-06-19,134,77,1,0.1,28,8,3
3949,2023-08-30,3,110,2,0.05,5,5,1
3950,2024-09-16,299,80,1,0.0,19,3,4
3951,2024-04-29,47,1,1,0.0,15,1,6
3952,2023-11-09,301,29,2,0.0,23,6,1
3953,2024-09-28,184,5,1,0.0,30,2,6
3954,2023-01-06,293,107,1,0.0,1,1,5
3955,2023-10-10,328,116,1,0.1,17,6,1
3956,2023-03-15,260,77,1,0.0,30,2,1
3957,2023-07-13,262,15,1,0.05,8,8,4
3958,2023-12-09,211,79,1,0.0,1,1,3
3959,2023-10-21,226,43,1,0.0,21,3,3
3960,2024-12-03,317,111,1,0.0,16,8,6
3961,2024-08-23,330,19,2,0.05,11,2,1
3962,2024-09-13,316,86,2,0.05,17,6,1
3963,2024-08-20,314,17,1,0.05,15,1,2
3964,2024-05-16,238,47,2,0.0,1,1,5
3965,2024-01-17,91,120,4,0.1,19,3,4
3966,2024-08-28,54,100,1,0.0,15,1,2
3967,2023-10-19,167,25,2,0.15,9,4,4
3968,2023-08-21,60,26,1,0.1,5,5,6
3969,2024-05-22,136,89,1,0.0,29,7,2
3970,2024-10-20,12,50,1,0.0,5,5,1
3971,2024-03-12,203,30,1,0.1,14,6,4
3972,2024-12-12,93,89,1,0.0,24,4,6
3973,2023-06-22,398,95,1,0.1,2,2,5
3974,2023-01-30,150,119,1,0.0,1,1,4
3975,2023-01-16,203,34,1,0.1,17,6,5
3976,2023-01-24,183,101,1,0.0,26,3,3
3977,2024-07-04,148,90,2,0.0,12,5,1
3978,2023-09-18,265,118,1,0.0,14,6,6
3979,2024-01-18,248,19,1,0.0,9,4,4
3980,2023-11-18,122,24,1,0.1,12,5,4
3981,2024-09-29,322,7,1,0.05,26,3,3
3982,2024-07-12,354,83,1,0.0,2,2,2
3983,2024-11-24,91,99,1,0.0,1,1,2
3984,2024-05-24,217,64,1,0.05,8,8,3
3985,2023-06-01,240,98,1,0.0,30,2,1
3986,2024-05-16,105,7,1,0.0,7,7,2
3987,2024-01-09,174,4,1,0.1,11,2,3
3988,2024-12-07,193,58,1,0.0,20,4,3
3989,2023-09-13,393,19,2,0.0,8,8,3
3990,2024-03-07,370,2,1,0.0,8,8,2
3991,2023-03-10,212,35,2,0.0,5,5,6
3992,2023-12-05,387,35,1,0.0,18,4,2
3993,2023-11-15,369,80,1,0.0,17,6,2
3994,2024-04-11,12,82,2,0.0,17,6,2
3995,2024-10-25,320,39,1,0.0,26,3,4
3996,2024-01-15,340,37,1,0.0,1,1,6
3997,2024-06-21,117,37,1,0.1,12,5,1
3998,2024-04-12,47,61,1,0.0,21,3,6
3999,2023-09-10,388,10,2,0.0,13,8,3
4000,2024-03-18,207,77,1,0.1,30,2,6
4001,2024-07-24,168,36,2,0.0,6,6,2
4002,2024-03-23,14,104,1,0.0,1,1,5
4003,2024-08-17,79,78,2,0.0,2,2,2
4004,2024-03-15,331,79,1,0.0,32,3,5
4005,2023-10-10,248,71,2,0.0,18,4,3
4006,2024-01-05,180,49,2,0.0,3,3,6
4007,2023-12-16,113,20,1,0.15,31,2,1
4008,2024-10-03,333,107,2,0.0,16,8,6
4009,2023-05-02,306,18,1,0.05,28,8,5
4010,2023-07-01,290,56,1,0.05,21,3,2
4011,2024-11-16,180,1,3,0.0,1,1,4
4012,2023-04-19,333,15,1,0.0,18,4,1
4013,2024-10-16,329,14,1,0.05,15,1,3
4014,2024-05-11,117,85,1,0.0,23,6,5
4015,2023-05-21,80,100,1,0.15,17,6,6
4016,2024-07-23,35,59,1,0.0,12,5,2
4017,2024-11-22,89,64,3,0.0,28,8,3
4018,2023-07-19,371,25,1,0.0,1,1,3
4019,2023-12-05,270,9,1,0.05,5,5,2
4020,2023-02-14,9,74,3,0.1,7,7,2
4021,2023-03-07,132,67,1,0.0,15,1,1
4022,2023-11-27,191,82,1,0.05,22,5,5
4023,2023-12-29,389,109,1,0.05,28,8,5
4024,2024-12-08,18,57,2,0.0,12,5,4
4025,2023-05-16,59,90,4,0.0,15,1,2
4026,2024-12-13,233,88,1,0.0,17,6,3
4027,2024-05-17,160,20,1,0.05,4,4,6
4028,2024-07-03,347,47,1,0.05,6,6,3
4029,2024-11-23,328,54,1,0.0,11,2,4
4030,2024-07-17,104,87,1,0.0,32,3,4
4031,2024-04-20,199,43,2,0.0,8,8,2
4032,2023-08-12,301,114,1,0.1,1,1,6
4033,2024-09-23,183,64,1,0.0,23,6,6
4034,2024-05-03,283,99,2,0.05,29,7,4
4035,2024-09-09,34,31,1,0.0,29,7,2
4036,2023-07-29,127,109,1,0.05,1,1,2
4037,2023-06-10,269,44,3,0.05,28,8,1
4038,2023-03-04,240,29,2,0.0,22,5,1
4039,2024-01-17,22,115,1,0.0,10,2,4
4040,2024-08-04,360,13,2,0.0,24,4,4
4041,2024-05-02,325,12,1,0.0,15,1,6
4042,2024-07-03,350,29,1,0.05,26,3,6
4043,2023-03-29,299,95,2,0.0,23,6,1
4044,2024-11-18,387,79,1,0.0,7,7,6
4045,2023-02-26,54,28,1,0.0,17,6,3
4046,2023-03-12,316,33,2,0.0,2,2,1
4047,2024-05-15,348,56,1,0.05,10,2,3
4048,2023-07-04,363,61,1,0.0,24,4,6
4049,2024-08-27,157,37,1,0.1,29,7,2
4050,2024-10-09,345,119,1,0.0,16,8,2
4051,2023-08-14,147,75,2,0.1,7,7,1
4052,2024-04-27,68,78,1,0.0,15,1,4
4053,2024-11-28,52,118,1,0.1,8,8,5
4054,2024-11-23,68,31,1,0.0,28,8,6
4055,2023-09-06,164,72,1,0.1,13,8,3
4056,2024-09-12,138,89,1,0.05,9,4,3
4057,2023-04-17,69,115,2,0.1,24,4,3
4058,2024-03-10,113,20,1,0.1,29,7,6
4059,2023-09-02,333,98,1,0.0,13,8,4
4060,2024-01-31,231,102,2,0.05,24,4,1
4061,2024-08-10,111,62,1,0.0,7,7,1
4062,2023-01-03,249,68,2,0.0,21,3,5
4063,2024-04-11,339,62,1,0.05,16,8,3
4064,2023-07-15,339,36,1,0.05,19,3,2
4065,2024-02-17,356,108,1,0.05,24,4,6
4066,2024-10-08,255,78,2,0.05,21,3,5
4067,2023-06-11,176,56,2,0.0,29,7,5
4068,2023-12-06,32,32,1,0.0,16,8,1
4069,2024-10-27,369,98,2,0.0,12,5,5
4070,2024-10-12,292,9,2,0.1,1,1,4
4071,2024-11-04,321,28,2,0.15,4,4,4
4072,2023-12-11,137,38,3,0.05,13,8,2
4073,2024-10-01,183,40,1,0.05,21,3,3
4074,2023-03-22,6,65,1,0.0,15,1,6
4075,2023-03-28,133,87,1,0.0,22,5,1
4076,2023-05-09,115,112,1,0.0,15,1,4
4077,2024-09-14,342,68,3,0.0,15,1,5
