sucursal_id,producto_id,fecha,stock
4,23,2024-10-22,107
4,18,2024-10-22,83
4,58,2024-10-22,74
4,83,2024-10-22,80
4,73,2024-10-22,82
4,48,2024-10-22,116
4,24,2024-10-22,26
4,1,2024-10-22,115
4,45,2024-10-22,91
4,67,2024-10-22,104
4,69,2024-10-22,79
4,52,2024-10-22,104
4,16,2024-10-22,45
4,55,2024-10-22,117
4,33,2024-10-22,89
4,57,2024-10-22,45
4,51,2024-10-22,94
4,28,2024-10-22,70
4,11,2024-10-22,82
4,17,2024-10-22,60
4,98,2024-10-22,100
4,87,2024-10-22,99
4,110,2024-10-22,72
4,22,2024-10-22,90
4,112,2024-10-22,54
4,76,2024-10-22,82
4,41,2024-10-22,94
4,104,2024-10-22,84
4,85,2024-10-22,79
4,71,2024-10-22,116
4,75,2024-10-22,78
4,35,2024-10-22,79
4,92,2024-10-22,34
4,43,2024-10-22,84
4,40,2024-10-22,61
4,6,2024-10-22,87
4,19,2024-10-22,78
4,78,2024-10-22,99
4,42,2024-11-21,66
4,47,2024-11-21,95
4,96,2024-11-21,103
4,113,2024-11-21,117
4,103,2024-11-21,56
4,3,2024-11-21,100
4,72,2024-11-21,118
4,8,2024-11-21,88
4,84,2024-11-21,92
4,88,2024-11-21,80
4,109,2024-11-21,81
4,50,2024-11-21,103
4,31,2024-11-21,102
4,46,2024-11-21,92
4,93,2024-11-21,58
4,21,2024-11-21,70
4,74,2024-11-21,119
4,62,2024-11-21,70
4,119,2024-11-21,92
4,118,2024-11-21,89
4,36,2024-11-21,86
4,79,2024-11-21,98
4,23,2024-11-21,64
4,18,2024-11-21,85
4,58,2024-11-21,68
4,83,2024-11-21,88
4,73,2024-11-21,102
4,48,2024-11-21,39
4,24,2024-11-21,102
4,1,2024-11-21,86
4,45,2024-11-21,95
4,67,2024-11-21,74
4,69,2024-11-21,88
4,52,2024-11-21,101
4,16,2024-11-21,107
4,55,2024-11-21,76
4,33,2024-11-21,71
4,57,2024-11-21,41
4,51,2024-11-21,71
4,28,2024-11-21,56
4,11,2024-11-21,108
4,17,2024-11-21,97
4,98,2024-11-21,61
4,87,2024-11-21,36
4,110,2024-11-21,84
4,22,2024-11-21,137
4,112,2024-11-21,107
4,76,2024-11-21,47
4,41,2024-11-21,99
4,104,2024-11-21,86
4,85,2024-11-21,68
4,71,2024-11-21,130
4,75,2024-11-21,73
4,35,2024-11-21,92
4,92,2024-11-21,42
4,43,2024-11-21,73
4,40,2024-11-21,102
4,6,2024-11-21,50
4,19,2024-11-21,98
4,78,2024-11-21,70
5,111,2023-01-01,72
5,50,2023-01-01,41
5,107,2023-01-01,95
5,79,2023-01-01,105
5,109,2023-01-01,84
5,27,2023-01-01,60
5,103,2023-01-01,86
5,69,2023-01-01,107
5,58,2023-01-01,90
5,99,2023-01-01,87
5,64,2023-01-01,83
5,104,2023-01-01,65
5,34,2023-01-01,61
5,77,2023-01-01,40
5,41,2023-01-01,41
5,57,2023-01-01,72
5,24,2023-01-01,109
5,4,2023-01-01,71
5,45,2023-01-01,110
5,75,2023-01-01,95
5,10,2023-01-01,109
5,102,2023-01-01,47
5,14,2023-01-01,108
5,7,2023-01-01,57
5,76,2023-01-01,79
5,22,2023-01-01,83
5,6,2023-01-01,102
5,28,2023-01-01,66
5,115,2023-01-01,94
5,89,2023-01-01,76
5,47,2023-01-01,115
5,5,2023-01-01,36
5,80,2023-01-01,92
5,81,2023-01-01,63
5,106,2023-01-01,53
5,40,2023-01-01,56
5,100,2023-01-01,50
5,97,2023-01-01,70
5,78,2023-01-01,93
5,12,2023-01-01,119
5,35,2023-01-01,92
5,68,2023-01-01,61
5,110,2023-01-01,102
5,93,2023-01-01,69
5,114,2023-01-01,112
5,67,2023-01-01,63
5,56,2023-01-01,104
5,82,2023-01-01,87
5,15,2023-01-01,111
5,51,2023-01-01,72
5,88,2023-01-01,41
5,39,2023-01-01,114
5,17,2023-01-01,70
5,36,2023-01-01,144
5,42,2023-01-01,93
5,54,2023-01-01,68
5,43,2023-01-01,77
5,70,2023-01-01,86
5,72,2023-01-01,94
5,112,2023-01-01,74
5,111,2023-01-31,84
5,50,2023-01-31,118
5,107,2023-01-31,118
5,79,2023-01-31,101
5,109,2023-01-31,61
5,27,2023-01-31,74
5,103,2023-01-31,84
5,69,2023-01-31,83
5,58,2023-01-31,91
5,99,2023-01-31,98
5,64,2023-01-31,87
5,104,2023-01-31,73
5,34,2023-01-31,121
5,77,2023-01-31,84
5,41,2023-01-31,76
5,57,2023-01-31,17
5,24,2023-01-31,103
5,4,2023-01-31,147
5,45,2023-01-31,66
5,75,2023-01-31,89
5,10,2023-01-31,62
5,102,2023-01-31,27
5,14,2023-01-31,98
5,7,2023-01-31,10
5,76,2023-01-31,23
5,22,2023-01-31,42
5,6,2023-01-31,24
5,28,2023-01-31,129
5,115,2023-01-31,67
5,89,2023-01-31,92
5,47,2023-01-31,89
5,5,2023-01-31,55
5,80,2023-01-31,104
5,81,2023-01-31,96
5,106,2023-01-31,53
5,40,2023-01-31,84
5,100,2023-01-31,96
5,97,2023-01-31,85
5,78,2023-01-31,79
5,12,2023-01-31,90
5,35,2023-01-31,64
5,68,2023-01-31,98
5,110,2023-01-31,78
5,93,2023-01-31,95
5,114,2023-01-31,90
5,67,2023-01-31,102
5,56,2023-01-31,57
5,82,2023-01-31,36
5,15,2023-01-31,60
5,51,2023-01-31,79
5,88,2023-01-31,34
5,39,2023-01-31,90
5,17,2023-01-31,54
5,36,2023-01-31,43
5,42,2023-01-31,95
5,54,2023-01-31,54
5,43,2023-01-31,94
5,70,2023-01-31,84
5,72,2023-01-31,30
5,112,2023-01-31,85
5,111,2023-03-02,54
5,50,2023-03-02,106
5,107,2023-03-02,76
5,79,2023-03-02,67
5,109,2023-03-02,99
5,27,2023-03-02,106
5,103,2023-03-02,28
5,69,2023-03-02,80
5,58,2023-03-02,61
5,99,2023-03-02,97
5,64,2023-03-02,53
5,104,2023-03-02,11
5,34,2023-03-02,58
5,77,2023-03-02,74
5,41,2023-03-02,102
5,57,2023-03-02,74
5,24,2023-03-02,55
5,4,2023-03-02,114
5,45,2023-03-02,44
5,75,2023-03-02,56
5,10,2023-03-02,133
5,102,2023-03-02,45
5,14,2023-03-02,69
5,7,2023-03-02,124
5,76,2023-03-02,24
5,22,2023-03-02,57
5,6,2023-03-02,109
5,28,2023-03-02,54
5,115,2023-03-02,96
5,89,2023-03-02,116
5,47,2023-03-02,63
5,5,2023-03-02,69
5,80,2023-03-02,40
5,81,2023-03-02,91
5,106,2023-03-02,83
5,40,2023-03-02,66
5,100,2023-03-02,76
5,97,2023-03-02,40
5,78,2023-03-02,72
5,12,2023-03-02,112
5,35,2023-03-02,53
5,68,2023-03-02,118
5,110,2023-03-02,80
5,93,2023-03-02,68
5,114,2023-03-02,69
5,67,2023-03-02,60
5,56,2023-03-02,116
5,82,2023-03-02,88
5,15,2023-03-02,85
5,51,2023-03-02,80
5,88,2023-03-02,73
5,39,2023-03-02,89
5,17,2023-03-02,113
5,36,2023-03-02,17
5,42,2023-03-02,132
5,54,2023-03-02,102
5,43,2023-03-02,72
5,70,2023-03-02,28
5,72,2023-03-02,77
5,112,2023-03-02,83
5,111,2023-04-01,111
5,50,2023-04-01,28
5,107,2023-04-01,91
5,79,2023-04-01,56
5,109,2023-04-01,103
5,27,2023-04-01,75
5,103,2023-04-01,102
5,69,2023-04-01,77
5,58,2023-04-01,89
5,99,2023-04-01,65
5,64,2023-04-01,116
5,104,2023-04-01,98
5,34,2023-04-01,123
5,77,2023-04-01,94
5,41,2023-04-01,98
5,57,2023-04-01,39
5,24,2023-04-01,74
5,4,2023-04-01,43
5,45,2023-04-01,79
5,75,2023-04-01,49
5,10,2023-04-01,109
5,102,2023-04-01,112
5,14,2023-04-01,90
5,7,2023-04-01,103
5,76,2023-04-01,50
5,22,2023-04-01,88
5,6,2023-04-01,78
5,28,2023-04-01,88
5,115,2023-04-01,106
5,89,2023-04-01,75
5,47,2023-04-01,95
5,5,2023-04-01,85
5,80,2023-04-01,92
5,81,2023-04-01,39
5,106,2023-04-01,100
5,40,2023-04-01,107
5,100,2023-04-01,102
5,97,2023-04-01,74
5,78,2023-04-01,79
5,12,2023-04-01,35
5,35,2023-04-01,116
5,68,2023-04-01,69
5,110,2023-04-01,110
5,93,2023-04-01,63
5,114,2023-04-01,60
5,67,2023-04-01,74
5,56,2023-04-01,20
5,82,2023-04-01,91
5,15,2023-04-01,53
5,51,2023-04-01,127
5,88,2023-04-01,127
5,39,2023-04-01,118
5,17,2023-04-01,75
5,36,2023-04-01,61
5,42,2023-04-01,76
5,54,2023-04-01,55
5,43,2023-04-01,149
5,70,2023-04-01,48
5,72,2023-04-01,77
5,112,2023-04-01,90
5,111,2023-05-01,71
5,50,2023-05-01,82
5,107,2023-05-01,76
5,79,2023-05-01,85
5,109,2023-05-01,104
5,27,2023-05-01,80
5,103,2023-05-01,52
5,69,2023-05-01,72
5,58,2023-05-01,123
5,99,2023-05-01,51
5,64,2023-05-01,128
5,104,2023-05-01,51
5,34,2023-05-01,122
5,77,2023-05-01,70
5,41,2023-05-01,110
5,57,2023-05-01,123
5,24,2023-05-01,52
5,4,2023-05-01,61
5,45,2023-05-01,83
5,75,2023-05-01,76
5,10,2023-05-01,105
5,102,2023-05-01,118
5,14,2023-05-01,93
5,7,2023-05-01,73
5,76,2023-05-01,94
5,22,2023-05-01,92
5,6,2023-05-01,81
5,28,2023-05-01,105
5,115,2023-05-01,74
5,89,2023-05-01,85
5,47,2023-05-01,51
5,5,2023-05-01,107
5,80,2023-05-01,46
5,81,2023-05-01,65
5,106,2023-05-01,80
5,40,2023-05-01,80
5,100,2023-05-01,77
5,97,2023-05-01,55
5,78,2023-05-01,71
5,12,2023-05-01,46
5,35,2023-05-01,103
5,68,2023-05-01,105
5,110,2023-05-01,121
5,93,2023-05-01,106
5,114,2023-05-01,105
5,67,2023-05-01,47
5,56,2023-05-01,46
5,82,2023-05-01,96
5,15,2023-05-01,78
5,51,2023-05-01,67
5,88,2023-05-01,55
5,39,2023-05-01,79
5,17,2023-05-01,94
5,36,2023-05-01,75
5,42,2023-05-01,72
5,54,2023-05-01,83
5,43,2023-05-01,73
5,70,2023-05-01,16
5,72,2023-05-01,61
5,112,2023-05-01,111
5,111,2023-05-31,66
5,50,2023-05-31,64
5,107,2023-05-31,79
5,79,2023-05-31,92
5,109,2023-05-31,24
5,27,2023-05-31,64
5,103,2023-05-31,108
5,69,2023-05-31,67
5,58,2023-05-31,60
5,99,2023-05-31,91
5,64,2023-05-31,101
5,104,2023-05-31,106
5,34,2023-05-31,30
5,77,2023-05-31,82
5,41,2023-05-31,80
5,57,2023-05-31,85
5,24,2023-05-31,41
5,4,2023-05-31,74
5,45,2023-05-31,81
5,75,2023-05-31,85
5,10,2023-05-31,55
5,102,2023-05-31,56
5,14,2023-05-31,91
5,7,2023-05-31,78
5,76,2023-05-31,35
5,22,2023-05-31,101
5,6,2023-05-31,101
5,28,2023-05-31,61
5,115,2023-05-31,89
5,89,2023-05-31,102
5,47,2023-05-31,66
5,5,2023-05-31,75
5,80,2023-05-31,99
5,81,2023-05-31,56
5,106,2023-05-31,45
5,40,2023-05-31,108
5,100,2023-05-31,72
5,97,2023-05-31,63
5,78,2023-05-31,90
5,12,2023-05-31,77
5,35,2023-05-31,73
5,68,2023-05-31,58
5,110,2023-05-31,58
5,93,2023-05-31,84
5,114,2023-05-31,55
5,67,2023-05-31,97
5,56,2023-05-31,93
5,82,2023-05-31,63
5,15,2023-05-31,61
5,51,2023-05-31,99
5,88,2023-05-31,111
5,39,2023-05-31,111
5,17,2023-05-31,66
5,36,2023-05-31,38
5,42,2023-05-31,71
5,54,2023-05-31,77
5,43,2023-05-31,59
5,70,2023-05-31,76
5,72,2023-05-31,130
5,112,2023-05-31,99
5,111,2023-06-30,98
5,50,2023-06-30,112
5,107,2023-06-30,78
5,79,2023-06-30,75
5,109,2023-06-30,121
5,27,2023-06-30,61
5,103,2023-06-30,52
5,69,2023-06-30,43
5,58,2023-06-30,80
5,99,2023-06-30,57
5,64,2023-06-30,61
5,104,2023-06-30,31
5,34,2023-06-30,85
5,77,2023-06-30,104
5,41,2023-06-30,67
5,57,2023-06-30,81
5,24,2023-06-30,76
5,4,2023-06-30,75
5,45,2023-06-30,49
5,75,2023-06-30,66
5,10,2023-06-30,106
5,102,2023-06-30,130
5,14,2023-06-30,114
5,7,2023-06-30,63
5,76,2023-06-30,110
5,22,2023-06-30,57
5,6,2023-06-30,92
5,28,2023-06-30,95
5,115,2023-06-30,79
5,89,2023-06-30,127
5,47,2023-06-30,130
5,5,2023-06-30,64
5,80,2023-06-30,125
5,81,2023-06-30,127
5,106,2023-06-30,81
5,40,2023-06-30,68
5,100,2023-06-30,75
5,97,2023-06-30,100
5,78,2023-06-30,99
5,12,2023-06-30,81
5,35,2023-06-30,72
5,68,2023-06-30,80
5,110,2023-06-30,73
5,93,2023-06-30,103
5,114,2023-06-30,71
5,67,2023-06-30,67
5,56,2023-06-30,79
5,82,2023-06-30,84
5,15,2023-06-30,67
5,51,2023-06-30,65
5,88,2023-06-30,52
5,39,2023-06-30,100
5,17,2023-06-30,97
5,36,2023-06-30,117
5,42,2023-06-30,62
5,54,2023-06-30,89
5,43,2023-06-30,104
5,70,2023-06-30,99
5,72,2023-06-30,84
5,112,2023-06-30,75
5,111,2023-07-30,94
5,50,2023-07-30,85
5,107,2023-07-30,99
5,79,2023-07-30,103
5,109,2023-07-30,82
5,27,2023-07-30,50
5,103,2023-07-30,92
5,69,2023-07-30,72
5,58,2023-07-30,99
5,99,2023-07-30,80
5,64,2023-07-30,104
5,104,2023-07-30,96
5,34,2023-07-30,102
5,77,2023-07-30,114
5,41,2023-07-30,36
5,57,2023-07-30,129
5,24,2023-07-30,88
5,4,2023-07-30,67
5,45,2023-07-30,76
5,75,2023-07-30,92
5,10,2023-07-30,73
5,102,2023-07-30,60
5,14,2023-07-30,41
5,7,2023-07-30,59
5,76,2023-07-30,72
5,22,2023-07-30,88
5,6,2023-07-30,90
5,28,2023-07-30,138
5,115,2023-07-30,62
5,89,2023-07-30,117
5,47,2023-07-30,105
5,5,2023-07-30,79
5,80,2023-07-30,99
5,81,2023-07-30,120
5,106,2023-07-30,116
5,40,2023-07-30,31
5,100,2023-07-30,10
5,97,2023-07-30,64
5,78,2023-07-30,126
5,12,2023-07-30,86
5,35,2023-07-30,74
5,68,2023-07-30,74
5,110,2023-07-30,70
5,93,2023-07-30,83
5,114,2023-07-30,100
5,67,2023-07-30,32
5,56,2023-07-30,38
5,82,2023-07-30,23
5,15,2023-07-30,131
5,51,2023-07-30,107
5,88,2023-07-30,132
5,39,2023-07-30,63
5,17,2023-07-30,28
5,36,2023-07-30,80
5,42,2023-07-30,107
5,54,2023-07-30,89
5,43,2023-07-30,103
5,70,2023-07-30,69
5,72,2023-07-30,42
5,112,2023-07-30,30
5,111,2023-08-29,80
5,50,2023-08-29,77
5,107,2023-08-29,100
5,79,2023-08-29,56
5,109,2023-08-29,107
5,27,2023-08-29,100
5,103,2023-08-29,70
5,69,2023-08-29,56
5,58,2023-08-29,80
5,99,2023-08-29,107
5,64,2023-08-29,88
5,104,2023-08-29,84
5,34,2023-08-29,51
5,77,2023-08-29,71
5,41,2023-08-29,81
5,57,2023-08-29,51
5,24,2023-08-29,88
5,4,2023-08-29,61
5,45,2023-08-29,68
5,75,2023-08-29,101
5,10,2023-08-29,109
5,102,2023-08-29,85
5,14,2023-08-29,67
5,7,2023-08-29,104
5,76,2023-08-29,111
5,22,2023-08-29,107
5,6,2023-08-29,117
5,28,2023-08-29,62
5,115,2023-08-29,95
5,89,2023-08-29,56
5,47,2023-08-29,64
5,5,2023-08-29,78
5,80,2023-08-29,49
5,81,2023-08-29,67
5,106,2023-08-29,93
5,40,2023-08-29,43
5,100,2023-08-29,81
5,97,2023-08-29,75
5,78,2023-08-29,71
5,12,2023-08-29,85
5,35,2023-08-29,79
5,68,2023-08-29,60
5,110,2023-08-29,79
5,93,2023-08-29,51
5,114,2023-08-29,99
5,67,2023-08-29,44
5,56,2023-08-29,75
5,82,2023-08-29,92
5,15,2023-08-29,65
5,51,2023-08-29,99
5,88,2023-08-29,77
5,39,2023-08-29,85
5,17,2023-08-29,79
5,36,2023-08-29,101
5,42,2023-08-29,64
5,54,2023-08-29,48
5,43,2023-08-29,91
5,70,2023-08-29,95
5,72,2023-08-29,52
5,112,2023-08-29,77
5,111,2023-09-28,112
5,50,2023-09-28,98
5,107,2023-09-28,82
5,79,2023-09-28,87
5,109,2023-09-28,87
5,27,2023-09-28,68
5,103,2023-09-28,49
5,69,2023-09-28,145
5,58,2023-09-28,96
5,99,2023-09-28,87
5,64,2023-09-28,67
5,104,2023-09-28,98
5,34,2023-09-28,60
5,77,2023-09-28,81
5,41,2023-09-28,63
5,57,2023-09-28,38
5,24,2023-09-28,48
5,4,2023-09-28,97
5,45,2023-09-28,109
5,75,2023-09-28,89
5,10,2023-09-28,69
5,102,2023-09-28,66
5,14,2023-09-28,95
5,7,2023-09-28,68
5,76,2023-09-28,80
5,22,2023-09-28,72
5,6,2023-09-28,94
5,28,2023-09-28,62
5,115,2023-09-28,68
5,89,2023-09-28,87
5,47,2023-09-28,38
5,5,2023-09-28,92
5,80,2023-09-28,91
5,81,2023-09-28,96
5,106,2023-09-28,41
5,40,2023-09-28,50
5,100,2023-09-28,65
5,97,2023-09-28,87
5,78,2023-09-28,57
5,12,2023-09-28,78
5,35,2023-09-28,102
5,68,2023-09-28,107
5,110,2023-09-28,59
5,93,2023-09-28,85
5,114,2023-09-28,130
5,67,2023-09-28,51
5,56,2023-09-28,99
5,82,2023-09-28,81
5,15,2023-09-28,58
5,51,2023-09-28,74
5,88,2023-09-28,91
5,39,2023-09-28,72
5,17,2023-09-28,59
5,36,2023-09-28,75
5,42,2023-09-28,83
5,54,2023-09-28,93
5,43,2023-09-28,106
5,70,2023-09-28,99
5,72,2023-09-28,61
5,112,2023-09-28,73
5,111,2023-10-28,101
5,50,2023-10-28,87
5,107,2023-10-28,72
5,79,2023-10-28,106
5,109,2023-10-28,67
5,27,2023-10-28,104
5,103,2023-10-28,91
5,69,2023-10-28,30
5,58,2023-10-28,123
5,99,2023-10-28,96
5,64,2023-10-28,63
5,104,2023-10-28,119
5,34,2023-10-28,105
5,77,2023-10-28,52
5,41,2023-10-28,83
5,57,2023-10-28,101
5,24,2023-10-28,67
5,4,2023-10-28,86
5,45,2023-10-28,63
5,75,2023-10-28,72
5,10,2023-10-28,90
5,102,2023-10-28,68
5,14,2023-10-28,92
5,7,2023-10-28,63
5,76,2023-10-28,107
5,22,2023-10-28,77
5,6,2023-10-28,84
5,28,2023-10-28,76
5,115,2023-10-28,93
5,89,2023-10-28,72
5,47,2023-10-28,40
5,5,2023-10-28,67
5,80,2023-10-28,77
5,81,2023-10-28,96
5,106,2023-10-28,92
5,40,2023-10-28,138
5,100,2023-10-28,127
5,97,2023-10-28,99
5,78,2023-10-28,60
5,12,2023-10-28,140
5,35,2023-10-28,55
5,68,2023-10-28,65
5,110,2023-10-28,112
5,93,2023-10-28,22
5,114,2023-10-28,51
5,67,2023-10-28,82
5,56,2023-10-28,78
5,82,2023-10-28,72
5,15,2023-10-28,50
5,51,2023-10-28,35
5,88,2023-10-28,59
5,39,2023-10-28,102
5,17,2023-10-28,74
5,36,2023-10-28,112
5,42,2023-10-28,53
5,54,2023-10-28,91
5,43,2023-10-28,90
5,70,2023-10-28,92
5,72,2023-10-28,86
5,112,2023-10-28,67
5,111,2023-11-27,83
5,50,2023-11-27,96
5,107,2023-11-27,116
5,79,2023-11-27,81
5,109,2023-11-27,60
5,27,2023-11-27,83
5,103,2023-11-27,110
5,69,2023-11-27,89
5,58,2023-11-27,47
5,99,2023-11-27,94
5,64,2023-11-27,70
5,104,2023-11-27,88
5,34,2023-11-27,77
5,77,2023-11-27,33
5,41,2023-11-27,72
5,57,2023-11-27,83
5,24,2023-11-27,58
5,4,2023-11-27,103
5,45,2023-11-27,51
5,75,2023-11-27,62
5,10,2023-11-27,99
5,102,2023-11-27,105
5,14,2023-11-27,62
5,7,2023-11-27,53
5,76,2023-11-27,80
5,22,2023-11-27,104
5,6,2023-11-27,82
5,28,2023-11-27,104
5,115,2023-11-27,73
5,89,2023-11-27,106
5,47,2023-11-27,96
5,5,2023-11-27,103
5,80,2023-11-27,69
5,81,2023-11-27,103
5,106,2023-11-27,88
5,40,2023-11-27,108
5,100,2023-11-27,72
5,97,2023-11-27,71
5,78,2023-11-27,53
5,12,2023-11-27,50
5,35,2023-11-27,67
5,68,2023-11-27,88
5,110,2023-11-27,80
5,93,2023-11-27,103
5,114,2023-11-27,123
5,67,2023-11-27,64
5,56,2023-11-27,61
5,82,2023-11-27,96
5,15,2023-11-27,80
5,51,2023-11-27,96
5,88,2023-11-27,63
5,39,2023-11-27,53
5,17,2023-11-27,60
5,36,2023-11-27,72
5,42,2023-11-27,113
5,54,2023-11-27,32
5,43,2023-11-27,46
5,70,2023-11-27,80
5,72,2023-11-27,107
5,112,2023-11-27,60
5,111,2023-12-27,106
5,50,2023-12-27,82
5,107,2023-12-27,15
5,79,2023-12-27,90
5,109,2023-12-27,104
5,27,2023-12-27,74
5,103,2023-12-27,99
5,69,2023-12-27,93
5,58,2023-12-27,51
5,99,2023-12-27,115
5,64,2023-12-27,86
5,104,2023-12-27,50
5,34,2023-12-27,80
5,77,2023-12-27,35
5,41,2023-12-27,98
5,57,2023-12-27,84
5,24,2023-12-27,93
5,4,2023-12-27,72
5,45,2023-12-27,79
5,75,2023-12-27,89
5,10,2023-12-27,84
5,102,2023-12-27,98
5,14,2023-12-27,102
5,7,2023-12-27,51
5,76,2023-12-27,52
5,22,2023-12-27,106
5,6,2023-12-27,95
5,28,2023-12-27,56
5,115,2023-12-27,66
5,89,2023-12-27,85
5,47,2023-12-27,0
5,5,2023-12-27,89
5,80,2023-12-27,72
5,81,2023-12-27,78
5,106,2023-12-27,88
5,40,2023-12-27,48
5,100,2023-12-27,80
5,97,2023-12-27,97
5,78,2023-12-27,83
5,12,2023-12-27,84
5,35,2023-12-27,35
5,68,2023-12-27,76
5,110,2023-12-27,70
5,93,2023-12-27,76
5,114,2023-12-27,95
5,67,2023-12-27,70
5,56,2023-12-27,59
5,82,2023-12-27,79
5,15,2023-12-27,117
5,51,2023-12-27,62
5,88,2023-12-27,97
5,39,2023-12-27,97
5,17,2023-12-27,67
5,36,2023-12-27,89
5,42,2023-12-27,60
5,54,2023-12-27,42
5,43,2023-12-27,100
5,70,2023-12-27,83
5,72,2023-12-27,83
5,112,2023-12-27,90
5,111,2024-01-26,101
5,50,2024-01-26,82
5,107,2024-01-26,88
5,79,2024-01-26,87
5,109,2024-01-26,24
5,27,2024-01-26,97
5,103,2024-01-26,84
5,69,2024-01-26,81
5,58,2024-01-26,82
5,99,2024-01-26,83
5,64,2024-01-26,134
5,104,2024-01-26,87
5,34,2024-01-26,79
5,77,2024-01-26,88
5,41,2024-01-26,127
5,57,2024-01-26,80
5,24,2024-01-26,54
5,4,2024-01-26,96
5,45,2024-01-26,34
5,75,2024-01-26,96
5,10,2024-01-26,29
5,102,2024-01-26,55
5,14,2024-01-26,57
5,7,2024-01-26,107
5,76,2024-01-26,97
5,22,2024-01-26,62
5,6,2024-01-26,43
5,28,2024-01-26,87
5,115,2024-01-26,62
5,89,2024-01-26,64
5,47,2024-01-26,84
5,5,2024-01-26,94
5,80,2024-01-26,72
5,81,2024-01-26,54
5,106,2024-01-26,110
5,40,2024-01-26,88
5,100,2024-01-26,118
5,97,2024-01-26,64
5,78,2024-01-26,67
5,12,2024-01-26,70
5,35,2024-01-26,32
5,68,2024-01-26,71
5,110,2024-01-26,78
5,93,2024-01-26,96
5,114,2024-01-26,109
5,67,2024-01-26,83
5,56,2024-01-26,140
5,82,2024-01-26,79
5,15,2024-01-26,90
5,51,2024-01-26,74
5,88,2024-01-26,69
5,39,2024-01-26,72
5,17,2024-01-26,63
5,36,2024-01-26,51
5,42,2024-01-26,74
5,54,2024-01-26,73
5,43,2024-01-26,25
5,70,2024-01-26,84
5,72,2024-01-26,54
5,112,2024-01-26,64
5,111,2024-02-25,104
5,50,2024-02-25,113
5,107,2024-02-25,25
5,79,2024-02-25,83
5,109,2024-02-25,47
5,27,2024-02-25,76
5,103,2024-02-25,88
5,69,2024-02-25,65
5,58,2024-02-25,31
5,99,2024-02-25,75
5,64,2024-02-25,75
5,104,2024-02-25,95
5,34,2024-02-25,44
5,77,2024-02-25,74
5,41,2024-02-25,72
5,57,2024-02-25,82
5,24,2024-02-25,93
5,4,2024-02-25,84
5,45,2024-02-25,52
5,75,2024-02-25,73
5,10,2024-02-25,65
5,102,2024-02-25,37
5,14,2024-02-25,97
5,7,2024-02-25,30
5,76,2024-02-25,59
5,22,2024-02-25,69
5,6,2024-02-25,96
5,28,2024-02-25,77
5,115,2024-02-25,97
5,89,2024-02-25,64
5,47,2024-02-25,90
5,5,2024-02-25,87
5,80,2024-02-25,90
5,81,2024-02-25,18
5,106,2024-02-25,47
5,40,2024-02-25,131
5,100,2024-02-25,80
5,97,2024-02-25,97
5,78,2024-02-25,102
5,12,2024-02-25,86
5,35,2024-02-25,82
5,68,2024-02-25,74
5,110,2024-02-25,104
5,93,2024-02-25,68
5,114,2024-02-25,61
5,67,2024-02-25,89
5,56,2024-02-25,82
5,82,2024-02-25,76
5,15,2024-02-25,73
5,51,2024-02-25,68
5,88,2024-02-25,83
5,39,2024-02-25,83
5,17,2024-02-25,116
5,36,2024-02-25,71
5,42,2024-02-25,85
5,54,2024-02-25,91
5,43,2024-02-25,43
5,70,2024-02-25,0
5,72,2024-02-25,104
5,112,2024-02-25,50
5,111,2024-03-26,90
5,50,2024-03-26,69
5,107,2024-03-26,87
5,79,2024-03-26,79
5,109,2024-03-26,75
5,27,2024-03-26,88
5,103,2024-03-26,58
5,69,2024-03-26,66
5,58,2024-03-26,90
5,99,2024-03-26,75
5,64,2024-03-26,77
5,104,2024-03-26,31
5,34,2024-03-26,71
5,77,2024-03-26,86
5,41,2024-03-26,47
5,57,2024-03-26,33
5,24,2024-03-26,75
5,4,2024-03-26,84
5,45,2024-03-26,119
5,75,2024-03-26,64
5,10,2024-03-26,10
5,102,2024-03-26,99
5,14,2024-03-26,70
5,7,2024-03-26,66
5,76,2024-03-26,81
5,22,2024-03-26,74
5,6,2024-03-26,100
5,28,2024-03-26,30
5,115,2024-03-26,73
5,89,2024-03-26,76
5,47,2024-03-26,112
5,5,2024-03-26,85
5,80,2024-03-26,88
5,81,2024-03-26,84
5,106,2024-03-26,94
5,40,2024-03-26,39
5,100,2024-03-26,92
5,97,2024-03-26,35
5,78,2024-03-26,108
5,12,2024-03-26,91
5,35,2024-03-26,83
5,68,2024-03-26,75
5,110,2024-03-26,81
5,93,2024-03-26,66
5,114,2024-03-26,71
5,67,2024-03-26,88
5,56,2024-03-26,162
5,82,2024-03-26,105
5,15,2024-03-26,47
5,51,2024-03-26,93
5,88,2024-03-26,58
5,39,2024-03-26,53
5,17,2024-03-26,92
5,36,2024-03-26,97
5,42,2024-03-26,97
5,54,2024-03-26,86
5,43,2024-03-26,130
5,70,2024-03-26,81
5,72,2024-03-26,45
5,112,2024-03-26,111
5,111,2024-04-25,62
5,50,2024-04-25,112
5,107,2024-04-25,70
5,79,2024-04-25,15
5,109,2024-04-25,70
5,27,2024-04-25,104
5,103,2024-04-25,94
5,69,2024-04-25,56
5,58,2024-04-25,85
5,99,2024-04-25,70
5,64,2024-04-25,70
5,104,2024-04-25,56
5,34,2024-04-25,34
5,77,2024-04-25,22
5,41,2024-04-25,79
5,57,2024-04-25,110
5,24,2024-04-25,62
