venta_id,fecha_envio,fecha_entrega,costo_envio,transportista,estado
3610,2024-02-23,2024-02-28,7.1,Seur,Entregado
3612,2024-11-08,2024-11-12,11.79,Correos,Entregado
3616,2023-09-20,2023-09-23,10.23,GLS,Entregado
3618,2023-01-24,2023-01-27,15.27,GLS,En tránsito
3620,2023-06-06,2023-06-10,18.03,Seur,Entregado
3621,2023-05-13,2023-05-14,5.59,MRW,Entregado
3623,2023-11-06,2023-11-10,6.16,GLS,Entregado
3624,2024-04-28,2024-05-01,11.66,GLS,Entregado
3628,2023-03-12,2023-03-13,19.03,DHL,En tránsito
3631,2024-08-08,2024-08-09,14.11,Correos,Entregado
3632,2024-03-20,2024-03-22,10.57,GLS,En tránsito
3633,2023-02-01,2023-02-04,10.88,Seur,Entregado
3634,2024-11-02,2024-11-05,14.75,Correos,Entregado
3636,2023-05-25,2023-05-27,9.23,Seur,En tránsito
3637,2024-02-27,2024-02-28,5.69,Correos,Entregado
3640,2024-07-31,2024-08-03,4.32,GLS,Entregado
3642,2024-03-27,2024-04-01,17.67,MRW,En tránsito
3643,2024-06-01,2024-06-05,4.55,Correos,En tránsito
3646,2023-05-06,2023-05-11,17.41,Seur,Entregado
3649,2024-11-09,2024-11-14,19.18,DHL,Entregado
3650,2024-04-08,2024-04-13,2.74,Correos,Entregado
3651,2024-01-31,2024-02-05,18.93,Correos,Incidencia
3652,2024-07-13,2024-07-17,11.13,GLS,Incidencia
3654,2023-03-05,2023-03-08,14.36,DHL,En tránsito
3655,2024-12-18,2024-12-22,13.95,Seur,Entregado
3656,2023-07-06,2023-07-07,15.09,DHL,Entregado
3657,2023-11-15,2023-11-17,3.05,DHL,Entregado
3658,2024-12-16,2024-12-20,16.27,MRW,Entregado
3659,2023-09-13,2023-09-15,8.77,Correos,Entregado
3660,2024-12-14,2024-12-17,12.97,DHL,Incidencia
3662,2023-06-17,2023-06-20,9.37,GLS,Entregado
3663,2024-09-22,2024-09-25,4.11,Seur,Entregado
3664,2024-06-27,2024-07-01,16.79,DHL,En tránsito
3665,2024-12-02,2024-12-05,14.63,Correos,Entregado
3667,2023-07-25,2023-07-27,13.44,MRW,Entregado
3668,2023-11-16,2023-11-20,3.04,Seur,Entregado
3669,2024-06-28,2024-06-30,10.96,MRW,Incidencia
3671,2024-07-10,2024-07-13,6.57,GLS,Entregado
3672,2024-12-20,2024-12-24,17.7,GLS,Entregado
3674,2024-07-25,2024-07-29,16.07,MRW,Entregado
3678,2023-06-26,2023-07-01,16.11,DHL,Incidencia
3681,2023-10-08,2023-10-13,8.0,Correos,Entregado
3682,2024-03-22,2024-03-26,6.77,DHL,Entregado
3683,2023-02-18,2023-02-20,16.04,DHL,En tránsito
3684,2023-10-26,2023-10-30,18.53,Seur,En tránsito
3685,2024-05-09,2024-05-10,16.31,DHL,En tránsito
3686,2024-11-16,2024-11-20,11.94,DHL,Entregado
3687,2024-11-09,2024-11-12,8.38,GLS,Entregado
3688,2023-10-19,2023-10-22,10.55,DHL,En tránsito
3689,2023-01-11,2023-01-15,17.76,Seur,Entregado
3690,2023-05-21,2023-05-23,11.86,GLS,Incidencia
3691,2023-04-21,2023-04-24,7.0,Seur,En tránsito
3693,2023-08-12,2023-08-17,18.05,Seur,En tránsito
3695,2023-12-14,2023-12-16,15.11,GLS,Incidencia
3696,2024-03-24,2024-03-29,8.9,MRW,Entregado
3698,2023-10-19,2023-10-20,15.36,Correos,Entregado
3699,2023-06-27,2023-07-02,7.63,GLS,Incidencia
3702,2024-10-01,2024-10-03,13.17,GLS,Entregado
3703,2023-11-28,2023-12-03,18.47,MRW,Entregado
3704,2024-04-19,2024-04-21,12.67,MRW,Entregado
3705,2024-02-04,2024-02-06,3.57,Seur,Entregado
3706,2024-09-20,2024-09-22,5.75,GLS,Entregado
3707,2024-01-25,2024-01-27,15.79,MRW,En tránsito
3710,2023-10-15,2023-10-16,10.23,Seur,Entregado
3712,2024-11-22,2024-11-27,14.43,DHL,Entregado
3713,2023-09-18,2023-09-23,8.11,GLS,Entregado
3715,2023-09-18,2023-09-22,11.92,GLS,Entregado
3716,2023-04-28,2023-05-02,8.11,GLS,Entregado
3717,2023-08-03,2023-08-06,16.44,GLS,Entregado
3718,2023-09-26,2023-09-29,12.24,MRW,Incidencia
3719,2024-01-12,2024-01-14,7.55,Correos,Entregado
3720,2024-04-02,2024-04-04,11.19,GLS,En tránsito
3721,2023-02-16,2023-02-17,16.57,Seur,Entregado
3724,2024-07-01,2024-07-02,14.92,Correos,En tránsito
3725,2024-10-22,2024-10-27,8.08,DHL,En tránsito
3726,2023-12-18,2023-12-20,15.07,Correos,Entregado
3727,2024-04-27,2024-04-28,11.33,GLS,En tránsito
3728,2023-01-25,2023-01-29,3.28,Correos,Entregado
3729,2023-06-03,2023-06-06,13.3,GLS,Entregado
3730,2024-06-05,2024-06-09,10.42,DHL,Entregado
3731,2024-09-14,2024-09-18,2.9,Correos,Entregado
3732,2023-04-25,2023-04-27,10.15,Correos,Entregado
3734,2023-05-30,2023-05-31,3.01,GLS,Entregado
3736,2023-10-20,2023-10-24,15.47,GLS,Entregado
3738,2023-05-21,2023-05-22,8.76,Correos,Entregado
3739,2023-11-15,2023-11-16,18.27,MRW,Entregado
3740,2023-08-31,2023-09-03,4.9,Seur,Entregado
3742,2024-07-30,2024-08-01,4.99,GLS,En tránsito
3745,2023-11-08,2023-11-09,18.95,GLS,Incidencia
3747,2024-01-15,2024-01-17,5.81,MRW,Entregado
3748,2023-01-17,2023-01-18,7.48,MRW,En tránsito
3749,2023-05-05,2023-05-09,14.52,DHL,Entregado
3750,2023-03-10,2023-03-15,11.97,Seur,En tránsito
3751,2024-03-23,2024-03-28,3.47,MRW,Entregado
3754,2023-09-08,2023-09-10,10.05,Seur,En tránsito
3755,2024-11-27,2024-11-30,10.45,DHL,Entregado
3756,2024-03-12,2024-03-16,11.03,Seur,Entregado
3758,2023-03-21,2023-03-23,13.14,GLS,Entregado
3760,2023-12-09,2023-12-14,17.75,Seur,Entregado
3761,2024-11-18,2024-11-23,3.93,DHL,Entregado
3762,2023-07-24,2023-07-29,4.18,Correos,Entregado
3763,2023-06-18,2023-06-21,4.06,Seur,Entregado
3764,2024-12-11,2024-12-16,11.86,DHL,Entregado
3765,2023-12-09,2023-12-12,18.1,MRW,Incidencia
3766,2023-02-25,2023-03-02,16.93,DHL,Incidencia
3767,2023-09-21,2023-09-23,8.81,Correos,Incidencia
3768,2023-06-08,2023-06-10,8.88,Seur,Incidencia
3769,2023-02-17,2023-02-18,15.45,MRW,Entregado
3771,2023-03-04,2023-03-07,17.14,Seur,Incidencia
3772,2023-03-23,2023-03-25,14.91,Seur,Incidencia
3774,2024-02-21,2024-02-23,11.28,DHL,Entregado
3775,2024-08-27,2024-08-29,15.88,DHL,Entregado
3776,2023-11-23,2023-11-25,19.45,Seur,Incidencia
3778,2023-05-08,2023-05-13,10.62,Correos,En tránsito
3779,2023-08-14,2023-08-17,16.65,Correos,Entregado
3784,2024-07-05,2024-07-07,4.43,MRW,En tránsito
3787,2023-01-25,2023-01-29,11.86,Seur,Entregado
3788,2023-10-22,2023-10-25,8.96,MRW,Entregado
3789,2024-04-04,2024-04-08,16.92,MRW,Entregado
3790,2024-06-21,2024-06-26,3.76,DHL,Entregado
3791,2023-11-05,2023-11-10,19.64,GLS,Entregado
3795,2023-02-17,2023-02-21,7.56,GLS,Entregado
3796,2024-10-09,2024-10-14,14.12,Correos,En tránsito
3798,2024-02-22,2024-02-24,9.56,MRW,Entregado
3799,2024-12-10,2024-12-11,15.53,DHL,Entregado
3800,2024-11-15,2024-11-19,2.59,Correos,Entregado
3801,2024-01-12,2024-01-17,19.22,MRW,Entregado
3802,2024-10-28,2024-11-02,6.41,Correos,Entregado
3803,2024-03-22,2024-03-23,19.1,Seur,Incidencia
3804,2023-04-03,2023-04-08,19.44,Seur,En tránsito
3805,2023-10-01,2023-10-06,15.42,MRW,En tránsito
3806,2023-02-16,2023-02-18,10.66,Correos,Incidencia
3807,2024-07-29,2024-07-31,14.5,Seur,Incidencia
3808,2024-05-03,2024-05-04,8.99,Correos,Incidencia
3809,2023-08-15,2023-08-20,4.1,DHL,Entregado
3810,2024-10-12,2024-10-13,8.32,Correos,Entregado
3812,2024-12-28,2025-01-02,13.55,Seur,En tránsito
3813,2024-07-02,2024-07-04,11.23,MRW,Entregado
3814,2024-07-01,2024-07-02,8.89,MRW,Entregado
3816,2023-11-08,2023-11-13,14.37,Seur,Entregado
3820,2024-03-20,2024-03-25,8.88,DHL,Entregado
3821,2024-02-25,2024-02-26,6.3,GLS,Entregado
3822,2024-02-24,2024-02-29,9.65,Seur,En tránsito
3823,2023-04-16,2023-04-21,8.28,DHL,Entregado
3824,2023-09-09,2023-09-11,3.72,DHL,Entregado
3825,2023-01-24,2023-01-26,4.52,Seur,Entregado
3826,2024-03-12,2024-03-13,9.64,Correos,En tránsito
3828,2024-05-14,2024-05-16,3.4,GLS,Incidencia
3829,2023-09-22,2023-09-25,17.86,Seur,Entregado
3830,2024-05-03,2024-05-08,11.96,MRW,Entregado
3831,2023-11-29,2023-12-03,3.85,Seur,Entregado
3832,2024-08-03,2024-08-06,2.64,DHL,Entregado
3833,2024-10-29,2024-11-03,12.28,MRW,En tránsito
3834,2024-09-07,2024-09-12,8.51,GLS,En tránsito
3835,2024-11-24,2024-11-26,14.62,Seur,Entregado
3836,2024-12-13,2024-12-16,13.21,Seur,Entregado
3839,2024-05-23,2024-05-28,12.66,Correos,Entregado
3841,2023-12-23,2023-12-24,13.28,GLS,Entregado
3842,2023-03-20,2023-03-22,12.58,Seur,Entregado
3843,2024-06-03,2024-06-06,13.43,Correos,Entregado
3846,2024-11-11,2024-11-13,3.12,Correos,Entregado
3847,2024-01-24,2024-01-29,15.16,GLS,En tránsito
3848,2024-07-26,2024-07-31,15.69,Correos,En tránsito
3849,2023-08-16,2023-08-20,15.63,DHL,Entregado
3850,2024-07-24,2024-07-25,7.4,GLS,Incidencia
3852,2023-04-20,2023-04-25,2.62,MRW,En tránsito
3855,2023-12-22,2023-12-27,8.99,Correos,En tránsito
3858,2024-01-14,2024-01-16,5.6,DHL,Entregado
3859,2024-09-20,2024-09-24,9.22,Correos,Entregado
3861,2024-11-21,2024-11-22,17.83,Seur,Entregado
3862,2023-11-18,2023-11-21,9.64,DHL,Entregado
3863,2023-10-11,2023-10-16,19.14,GLS,Entregado
3865,2024-12-24,2024-12-27,9.61,Correos,Incidencia
3866,2023-04-24,2023-04-27,19.55,Correos,Entregado
3868,2024-06-26,2024-06-30,8.65,MRW,Entregado
3869,2024-10-31,2024-11-04,7.0,MRW,Entregado
3870,2023-07-11,2023-07-16,15.98,Correos,Incidencia
3871,2023-01-19,2023-01-24,10.02,Correos,En tránsito
3873,2024-03-31,2024-04-04,15.44,DHL,Entregado
3876,2023-11-17,2023-11-22,2.55,Correos,Entregado
3878,2024-12-04,2024-12-07,4.11,DHL,Incidencia
3879,2023-11-11,2023-11-14,5.69,Correos,En tránsito
3881,2024-09-27,2024-10-01,15.88,DHL,Entregado
3882,2023-09-13,2023-09-15,4.44,DHL,Incidencia
3883,2023-02-10,2023-02-12,17.63,GLS,Entregado
3884,2023-11-12,2023-11-16,11.46,GLS,En tránsito
3886,2023-07-10,2023-07-11,19.09,DHL,En tránsito
3887,2024-05-09,2024-05-11,14.69,GLS,En tránsito
3888,2023-01-21,2023-01-22,14.08,Seur,Entregado
3889,2024-04-30,2024-05-03,2.76,MRW,Entregado
3897,2024-02-18,2024-02-22,14.99,GLS,En tránsito
3898,2023-10-21,2023-10-25,18.69,GLS,Entregado
3899,2024-09-25,2024-09-29,14.92,DHL,Incidencia
3900,2023-11-14,2023-11-15,17.61,DHL,Entregado
3901,2023-01-11,2023-01-13,15.58,DHL,Entregado
3903,2023-05-26,2023-05-30,8.08,Correos,En tránsito
3904,2023-05-03,2023-05-05,3.44,DHL,Entregado
3905,2024-09-30,2024-10-03,13.24,Seur,Incidencia
3906,2024-05-21,2024-05-24,11.42,DHL,Entregado
3908,2024-05-25,2024-05-30,10.25,Seur,Incidencia
3909,2024-04-29,2024-05-02,5.49,Seur,Entregado
3910,2023-08-20,2023-08-23,2.93,Seur,Entregado
3913,2023-06-15,2023-06-17,12.21,MRW,En tránsito
3914,2024-07-03,2024-07-08,15.36,DHL,Entregado
3916,2023-07-03,2023-07-04,2.83,MRW,Incidencia
3917,2024-12-11,2024-12-14,18.58,DHL,Entregado
3918,2024-02-10,2024-02-15,11.52,MRW,Entregado
3920,2023-12-07,2023-12-11,18.33,GLS,Incidencia
3921,2024-04-11,2024-04-14,3.98,DHL,En tránsito
3922,2024-10-22,2024-10-23,5.31,MRW,Entregado
3924,2024-01-31,2024-02-02,14.59,DHL,En tránsito
3925,2023-04-25,2023-04-27,10.4,MRW,Entregado
3927,2024-10-16,2024-10-21,18.78,Seur,Entregado
3928,2023-08-26,2023-08-27,2.77,DHL,Entregado
3929,2024-09-20,2024-09-22,14.07,Seur,En tránsito
3933,2024-02-29,2024-03-02,16.85,MRW,Entregado
3934,2024-05-12,2024-05-16,14.65,Correos,Entregado
3937,2023-02-18,2023-02-21,14.23,DHL,Entregado
3938,2023-06-13,2023-06-18,4.92,DHL,Entregado
3939,2023-06-09,2023-06-14,11.93,GLS,En tránsito
3940,2023-03-17,2023-03-19,16.75,Correos,Entregado
3941,2023-07-17,2023-07-21,11.8,GLS,Entregado
3942,2024-03-04,2024-03-05,3.25,MRW,Entregado
3946,2024-01-16,2024-01-21,14.3,DHL,Entregado
3947,2024-01-30,2024-02-02,8.8,GLS,Entregado
3948,2024-06-21,2024-06-26,12.36,MRW,Entregado
3949,2023-08-30,2023-09-03,17.69,GLS,Incidencia
3952,2023-11-11,2023-11-13,15.86,Seur,En tránsito
3954,2023-01-07,2023-01-12,12.85,MRW,En tránsito
3955,2023-10-10,2023-10-11,11.93,Seur,En tránsito
3956,2023-03-17,2023-03-19,9.42,Seur,En tránsito
3958,2023-12-11,2023-12-15,16.99,MRW,Entregado
3959,2023-10-22,2023-10-25,18.7,Seur,Incidencia
3960,2024-12-03,2024-12-04,4.17,GLS,En tránsito
3962,2024-09-13,2024-09-18,18.81,Seur,En tránsito
3963,2024-08-22,2024-08-27,8.79,Correos,Entregado
3964,2024-05-17,2024-05-22,8.76,GLS,Entregado
3965,2024-01-18,2024-01-21,7.05,MRW,Incidencia
3966,2024-08-30,2024-09-02,11.4,GLS,Entregado
3968,2023-08-23,2023-08-28,3.04,GLS,En tránsito
3969,2024-05-24,2024-05-26,7.7,DHL,Entregado
3970,2024-10-21,2024-10-25,4.52,DHL,Entregado
3973,2023-06-22,2023-06-24,12.12,GLS,Entregado
3974,2023-01-31,2023-02-03,5.15,DHL,Entregado
3975,2023-01-17,2023-01-21,17.11,MRW,Entregado
3976,2023-01-25,2023-01-27,10.35,Seur,En tránsito
3977,2024-07-06,2024-07-08,19.22,DHL,Entregado
3978,2023-09-19,2023-09-24,6.06,GLS,Entregado
3979,2024-01-18,2024-01-21,7.82,Seur,Entregado
3980,2023-11-19,2023-11-20,10.95,GLS,Entregado
3981,2024-10-01,2024-10-03,4.13,Seur,Entregado
3983,2024-11-26,2024-11-27,8.89,Seur,Entregado
3984,2024-05-25,2024-05-30,5.58,Correos,Incidencia
3985,2023-06-03,2023-06-06,15.42,MRW,En tránsito
3986,2024-05-17,2024-05-20,8.42,DHL,En tránsito
3987,2024-01-10,2024-01-14,5.27,GLS,Entregado
3988,2024-12-07,2024-12-08,5.56,DHL,Entregado
3989,2023-09-13,2023-09-15,19.47,DHL,Entregado
3990,2024-03-09,2024-03-14,18.96,Seur,Incidencia
3992,2023-12-06,2023-12-11,14.49,MRW,Entregado
3993,2023-11-17,2023-11-22,19.37,Seur,Entregado
3995,2024-10-26,2024-10-30,15.65,DHL,Entregado
3997,2024-06-23,2024-06-27,3.34,Seur,Entregado
3998,2024-04-12,2024-04-14,14.32,MRW,Entregado
3999,2023-09-11,2023-09-14,16.55,Correos,Entregado
4000,2024-03-20,2024-03-22,19.69,Correos,Entregado
4001,2024-07-24,2024-07-26,10.74,DHL,Incidencia
4003,2024-08-17,2024-08-21,6.68,DHL,En tránsito
4004,2024-03-16,2024-03-20,12.09,MRW,En tránsito
4006,2024-01-07,2024-01-10,10.6,GLS,Entregado
4007,2023-12-17,2023-12-21,7.35,GLS,Entregado
4009,2023-05-04,2023-05-05,4.06,DHL,En tránsito
4012,2023-04-19,2023-04-24,3.86,Seur,Incidencia
4013,2024-10-16,2024-10-18,15.23,Correos,Entregado
4015,2023-05-22,2023-05-26,12.45,Seur,En tránsito
4016,2024-07-23,2024-07-25,14.3,MRW,Entregado
4017,2024-11-22,2024-11-23,11.66,MRW,Entregado
4019,2023-12-06,2023-12-10,14.53,GLS,Incidencia
4020,2023-02-14,2023-02-18,9.74,MRW,Entregado
4022,2023-11-29,2023-12-01,13.89,GLS,En tránsito
4023,2023-12-31,2024-01-02,2.58,DHL,Entregado
4024,2024-12-08,2024-12-12,7.79,Correos,Incidencia
4026,2024-12-14,2024-12-19,15.87,Seur,Incidencia
4027,2024-05-19,2024-05-22,13.22,DHL,Entregado
4028,2024-07-03,2024-07-04,9.83,Correos,Entregado
4029,2024-11-25,2024-11-29,18.23,Correos,Entregado
4030,2024-07-19,2024-07-22,17.74,Seur,Entregado
4034,2024-05-05,2024-05-09,11.94,Seur,En tránsito
4037,2023-06-12,2023-06-17,4.42,MRW,Entregado
4038,2023-03-05,2023-03-06,7.49,Correos,Incidencia
4039,2024-01-18,2024-01-23,14.24,DHL,Entregado
4040,2024-08-04,2024-08-08,8.73,DHL,En tránsito
4043,2023-03-29,2023-03-30,14.21,DHL,Incidencia
4046,2023-03-13,2023-03-16,16.47,Correos,Incidencia
4047,2024-05-15,2024-05-19,16.42,MRW,Incidencia
4048,2023-07-05,2023-07-08,19.49,DHL,En tránsito
4051,2023-08-14,2023-08-18,11.28,MRW,En tránsito
4053,2024-11-29,2024-12-01,16.35,Correos,Incidencia
4054,2024-11-24,2024-11-27,8.69,Seur,Entregado
4056,2024-09-13,2024-09-17,11.03,MRW,Entregado
4057,2023-04-19,2023-04-23,7.84,MRW,Entregado
4058,2024-03-11,2024-03-14,15.51,MRW,En tránsito
4059,2023-09-02,2023-09-07,15.64,Seur,En tránsito
4061,2024-08-10,2024-08-11,19.7,DHL,Entregado
4062,2023-01-05,2023-01-08,10.67,DHL,Entregado
4064,2023-07-17,2023-07-18,3.59,GLS,En tránsito
4065,2024-02-19,2024-02-21,18.57,GLS,Entregado
4066,2024-10-09,2024-10-10,7.8,MRW,Entregado
4069,2024-10-29,2024-10-31,17.8,Seur,En tránsito
4070,2024-10-14,2024-10-17,19.74,Correos,Entregado
4072,2023-12-11,2023-12-14,5.05,Correos,Entregado
4073,2024-10-01,2024-10-03,2.96,DHL,Entregado
4076,2023-05-09,2023-05-13,10.97,DHL,Entregado
4078,2023-04-04,2023-04-08,5.15,DHL,Incidencia
4079,2023-02-04,2023-02-08,7.7,DHL,Entregado
4082,2024-10-22,2024-10-23,10.46,MRW,Entregado
4083,2024-11-20,2024-11-23,9.89,Correos,Entregado
4084,2024-03-25,2024-03-30,13.5,DHL,Entregado
4085,2023-04-16,2023-04-19,19.95,Seur,Entregado
4086,2024-02-14,2024-02-17,5.24,DHL,Entregado
4087,2024-12-05,2024-12-07,10.21,MRW,Entregado
4088,2023-06-25,2023-06-29,9.65,Correos,Entregado
4089,2023-05-11,2023-05-13,17.77,Seur,Entregado
4090,2023-11-09,2023-11-10,5.61,Correos,Entregado
4091,2024-11-07,2024-11-12,4.05,GLS,Entregado
4092,2023-01-16,2023-01-19,16.23,Correos,Incidencia
4093,2023-03-04,2023-03-09,16.2,GLS,Entregado
4094,2023-12-16,2023-12-19,16.68,Correos,Entregado
4095,2023-02-23,2023-02-24,9.15,Seur,Incidencia
4097,2024-04-04,2024-04-09,3.34,Correos,Entregado
4099,2024-09-12,2024-09-15,11.84,MRW,Entregado
4100,2024-01-03,2024-01-04,10.01,DHL,Entregado
4102,2024-06-16,2024-06-21,3.96,Correos,Incidencia
4105,2024-11-27,2024-12-01,13.08,GLS,Entregado
4106,2023-08-18,2023-08-19,8.19,Correos,Incidencia
4107,2024-07-01,2024-07-06,7.79,GLS,Incidencia
4108,2024-05-28,2024-05-30,5.28,DHL,Entregado
4109,2024-08-07,2024-08-10,2.93,Seur,Entregado
4110,2023-10-23,2023-10-28,6.57,Seur,Entregado
4112,2024-12-04,2024-12-07,19.89,Correos,Entregado
4113,2023-01-21,2023-01-24,10.19,GLS,Entregado
4114,2023-12-14,2023-12-17,14.67,GLS,En tránsito
4116,2024-07-23,2024-07-24,6.21,DHL,Entregado
4118,2024-08-22,2024-08-23,13.02,Correos,Entregado
4119,2023-08-02,2023-08-04,16.39,Seur,En tránsito
4120,2023-06-12,2023-06-17,18.77,MRW,Entregado
4122,2024-06-20,2024-06-21,18.09,Seur,Entregado
4123,2023-07-19,2023-07-20,16.86,Seur,Entregado
4124,2023-02-17,2023-02-18,5.0,DHL,Entregado
4127,2023-11-17,2023-11-22,11.22,Seur,En tránsito
4128,2023-04-29,2023-05-04,8.47,GLS,Entregado
4130,2024-03-30,2024-04-03,4.49,Seur,Entregado
4131,2024-08-15,2024-08-16,11.64,Correos,En tránsito
4132,2024-07-22,2024-07-25,4.0,Seur,Entregado
4133,2023-09-03,2023-09-08,3.58,DHL,Entregado
4134,2023-06-19,2023-06-24,4.01,Seur,En tránsito
4135,2023-03-28,2023-03-29,14.98,MRW,Entregado
4138,2023-09-29,2023-09-30,16.35,GLS,Entregado
4139,2023-05-27,2023-05-28,8.52,Correos,Entregado
4140,2024-12-20,2024-12-22,12.73,GLS,En tránsito
4142,2023-10-22,2023-10-24,5.61,Correos,Incidencia
4143,2024-03-15,2024-03-20,11.26,GLS,Entregado
4144,2023-11-22,2023-11-26,13.18,DHL,Entregado
4145,2023-03-06,2023-03-10,9.04,Correos,Incidencia
4148,2024-02-07,2024-02-09,3.54,MRW,En tránsito
4149,2023-09-20,2023-09-25,19.83,Seur,Incidencia
4150,2024-12-13,2024-12-17,7.61,Correos,Incidencia
4151,2024-05-08,2024-05-10,11.95,GLS,Entregado
4154,2024-04-20,2024-04-22,13.05,Correos,Entregado
4155,2023-12-22,2023-12-24,16.05,DHL,Entregado
4157,2024-04-06,2024-04-10,8.02,GLS,En tránsito
4158,2023-06-28,2023-06-30,5.93,GLS,En tránsito
4159,2023-09-05,2023-09-07,5.59,Correos,En tránsito
4161,2024-07-02,2024-07-05,18.16,Seur,En tránsito
4162,2023-08-29,2023-08-31,17.16,MRW,Entregado
4164,2023-12-13,2023-12-16,17.36,DHL,Incidencia
4165,2024-01-07,2024-01-08,15.42,Correos,En tránsito
4166,2024-06-25,2024-06-27,7.2,MRW,En tránsito
4169,2024-08-16,2024-08-17,5.13,GLS,Entregado
4170,2024-06-16,2024-06-18,5.05,Seur,En tránsito
4171,2023-10-18,2023-10-19,7.35,DHL,Entregado
4172,2024-05-23,2024-05-26,17.99,GLS,Entregado
4174,2023-04-10,2023-04-11,5.6,DHL,En tránsito
4175,2023-09-06,2023-09-08,10.84,MRW,Incidencia
4176,2023-10-29,2023-11-01,12.4,DHL,Incidencia
4177,2023-04-14,2023-04-19,3.23,Correos,Entregado
4178,2023-07-21,2023-07-25,9.07,Correos,Entregado
4180,2024-11-04,2024-11-08,7.2,GLS,Entregado
4181,2024-05-05,2024-05-08,5.83,DHL,Entregado
4182,2024-10-10,2024-10-12,17.08,Correos,Incidencia
4183,2023-10-19,2023-10-23,9.57,DHL,Incidencia
4185,2023-11-23,2023-11-25,8.12,Correos,En tránsito
4186,2023-01-19,2023-01-22,10.39,Correos,Entregado
4187,2024-01-02,2024-01-03,4.98,DHL,Incidencia
4188,2024-11-10,2024-11-12,10.24,Correos,Incidencia
4192,2024-10-29,2024-10-30,4.91,Seur,Entregado
4193,2024-08-10,2024-08-11,6.04,MRW,Entregado
4195,2023-04-25,2023-04-26,12.42,Seur,Entregado
4196,2023-01-09,2023-01-14,16.01,DHL,Entregado
4197,2024-10-27,2024-10-31,19.68,DHL,Entregado
4200,2023-08-06,2023-08-10,13.01,DHL,Entregado
4201,2024-10-06,2024-10-09,16.24,GLS,Entregado
4202,2024-09-03,2024-09-06,4.5,DHL,Entregado
4203,2023-07-22,2023-07-24,14.96,Seur,En tránsito
4204,2023-09-25,2023-09-29,6.11,DHL,Entregado
4206,2023-05-24,2023-05-25,12.54,MRW,Entregado
4207,2023-11-21,2023-11-22,4.78,Correos,Entregado
4209,2024-08-18,2024-08-20,7.44,Seur,Entregado
4211,2023-06-30,2023-07-03,16.99,MRW,Incidencia
4213,2024-05-05,2024-05-07,5.97,DHL,Entregado
4214,2024-08-18,2024-08-20,13.9,DHL,Entregado
4215,2024-07-14,2024-07-18,9.83,GLS,Entregado
4216,2023-01-16,2023-01-19,7.18,GLS,Entregado
4217,2024-05-15,2024-05-16,14.1,DHL,Entregado
4219,2024-02-01,2024-02-02,17.95,DHL,Entregado
4220,2024-06-13,2024-06-16,12.72,Correos,Entregado
4221,2024-09-16,2024-09-19,8.57,Correos,En tránsito
4223,2024-06-17,2024-06-22,6.05,Correos,Entregado
4224,2023-09-30,2023-10-05,3.26,DHL,Entregado
4225,2023-03-01,2023-03-02,10.31,MRW,Entregado
4226,2024-03-13,2024-03-17,13.75,Correos,Entregado
4228,2024-10-26,2024-10-31,4.55,Seur,Incidencia
4230,2024-08-21,2024-08-22,6.83,MRW,Entregado
4233,2024-03-30,2024-04-03,13.47,MRW,Incidencia
4234,2023-02-01,2023-02-06,19.5,Correos,Entregado
4238,2024-10-30,2024-11-02,13.08,MRW,Entregado
4240,2024-05-19,2024-05-24,13.31,Seur,Entregado
4242,2024-05-20,2024-05-24,18.78,Seur,Entregado
4243,2023-06-01,2023-06-05,9.95,GLS,Incidencia
4244,2023-05-06,2023-05-10,15.9,Seur,Incidencia
4245,2024-05-22,2024-05-25,5.99,Seur,Entregado
4249,2023-03-02,2023-03-06,13.75,DHL,En tránsito
4250,2023-08-19,2023-08-23,15.45,MRW,Entregado
4252,2024-11-17,2024-11-19,17.99,GLS,Entregado
4253,2023-06-04,2023-06-08,16.12,Seur,Entregado
4254,2023-06-25,2023-06-30,17.45,Correos,Incidencia
4255,2023-01-27,2023-01-29,6.44,Seur,Incidencia
4256,2024-02-20,2024-02-22,10.45,MRW,Entregado
4257,2023-09-03,2023-09-07,8.24,MRW,Entregado
4258,2023-05-15,2023-05-19,17.05,MRW,Entregado
4259,2023-07-06,2023-07-10,16.14,GLS,Entregado
4262,2024-03-06,2024-03-10,7.6,Correos,Entregado
4265,2023-03-09,2023-03-13,6.92,MRW,Incidencia
4267,2024-05-28,2024-06-01,17.14,GLS,Incidencia
4268,2023-10-29,2023-11-01,19.78,GLS,Entregado
4270,2023-10-19,2023-10-24,4.27,MRW,Entregado
4271,2023-11-27,2023-11-28,15.43,GLS,En tránsito
4273,2024-05-19,2024-05-23,3.02,Correos,Incidencia
4274,2023-02-19,2023-02-23,15.26,GLS,Incidencia
4278,2023-11-25,2023-11-30,16.35,MRW,Incidencia
4279,2023-02-02,2023-02-07,2.67,Seur,Entregado
4281,2023-04-24,2023-04-25,15.0,MRW,Entregado
4282,2024-08-20,2024-08-22,16.77,Seur,Entregado
4283,2024-04-14,2024-04-15,10.34,MRW,En tránsito
4284,2024-09-26,2024-09-28,16.59,DHL,Incidencia
4286,2024-09-16,2024-09-20,12.87,GLS,Entregado
4288,2024-06-01,2024-06-05,7.07,GLS,Entregado
4289,2023-09-01,2023-09-04,5.02,Seur,Entregado
4291,2024-11-26,2024-11-29,15.04,Seur,Entregado
