id,fecha,cliente_id,producto_id,cantidad
4084,2025-03-23,25,47,1
4085,2024-04-14,169,37,2
4086,2025-02-14,391,115,2
4087,2025-12-04,266,58,2
4088,2024-06-24,307,73,1
4089,2024-05-11,168,73,1
4090,2024-11-08,186,108,3
4091,2025-11-05,216,11,1
4092,2024-01-16,156,102,1
4093,2024-03-03,240,111,1
4094,2024-12-16,90,81,1
4095,2024-02-23,147,10,1
4096,2024-09-02,262,96,2
4097,2025-04-03,52,27,1
4098,2025-08-22,27,96,2
4099,2025-09-12,343,97,1
4100,2025-01-02,333,66,1
4101,2024-03-18,376,81,1
4102,2025-06-14,376,9,2
4103,2024-11-21,159,101,1
4104,2024-11-29,295,107,1
4105,2025-11-27,91,51,1
4106,2024-08-18,322,76,1
4107,2025-06-29,245,61,1
4108,2025-05-28,264,3,1
4109,2025-08-05,164,1,1
4110,2024-10-22,107,116,2
4111,2025-11-09,346,56,1
4112,2025-12-04,59,48,1
4113,2024-01-20,298,68,2
4114,2024-12-14,383,32,1
4115,2024-04-20,356,83,2
4116,2025-07-23,380,35,1
4117,2024-02-13,389,45,1
4118,2025-08-22,153,24,2
4119,2024-08-01,273,73,2
4120,2024-06-12,212,36,1
4121,2024-12-31,302,51,1
4122,2025-06-19,162,40,2
4123,2024-07-19,328,98,2
4124,2024-02-16,168,98,2
4125,2024-08-17,325,14,1
4126,2024-04-01,182,96,1
4127,2024-11-16,344,88,1
4128,2024-04-29,397,19,1
4129,2024-10-23,245,84,3
4130,2025-03-28,104,19,3
4131,2025-08-13,392,32,2
4132,2025-07-20,172,111,1
4133,2024-09-02,280,64,2
4134,2024-06-18,385,32,2
4135,2024-03-28,185,108,2
4136,2024-05-02,219,29,1
4137,2025-03-20,263,120,1
4138,2024-09-27,232,9,2
4139,2024-05-26,372,15,2
4140,2025-12-20,222,12,1
4141,2024-02-07,347,56,1
4142,2024-10-22,225,85,1
4143,2025-03-15,224,5,2
4144,2024-11-21,252,108,1
4145,2024-03-04,62,105,2
4146,2025-11-30,56,9,1
4147,2024-11-25,164,41,1
4148,2025-02-06,384,66,1
4149,2024-09-19,316,67,2
4150,2025-12-12,3,87,2
4151,2025-05-08,264,7,2
4152,2024-01-19,95,5,1
4153,2024-10-23,137,18,1
4154,2025-04-18,121,41,1
4155,2024-12-21,24,9,1
4156,2025-06-11,327,65,2
4157,2025-04-04,27,7,2
4158,2024-06-27,141,41,1
4159,2024-09-04,343,29,2
4160,2024-09-02,192,24,1
4161,2025-06-30,243,117,2
4162,2024-08-29,137,31,1
4163,2025-08-11,139,65,2
4164,2024-12-11,370,40,2
4165,2025-01-05,27,28,1
4166,2025-06-23,186,111,1
4167,2024-11-20,363,61,1
4168,2024-08-09,328,77,2
4169,2025-08-16,306,3,1
4170,2025-06-16,217,50,2
4171,2024-10-16,23,32,1
4172,2025-05-23,396,74,2
4173,2025-11-07,266,65,2
4174,2024-04-09,279,97,1
4175,2024-09-04,97,15,1
4176,2024-10-27,244,119,1
4177,2024-04-12,354,112,2
4178,2024-07-19,108,79,1
4179,2024-08-19,11,59,1
4180,2025-11-03,301,99,3
4181,2025-05-04,206,57,1
4182,2025-10-09,392,40,1
4183,2024-10-19,132,24,2
4184,2024-08-12,154,33,1
4185,2024-11-22,80,39,1
4186,2024-01-19,355,54,1
4187,2025-01-02,244,96,1
4188,2025-11-10,10,20,2
4189,2024-06-06,2,54,4
4190,2024-09-20,173,24,1
4191,2025-07-03,208,20,2
4192,2025-10-29,223,42,1
4193,2025-08-09,93,96,1
4194,2025-06-16,197,10,1
4195,2024-04-23,183,77,1
4196,2024-01-09,212,32,1
4197,2025-10-25,32,76,1
4198,2024-02-26,53,87,1
4199,2024-09-29,362,117,1
4200,2024-08-04,263,110,2
4201,2025-10-06,280,4,1
4202,2025-09-01,186,18,2
4203,2024-07-21,331,103,3
4204,2024-09-24,61,29,2
4205,2024-11-16,184,30,2
4206,2024-05-23,398,94,1
4207,2024-11-19,228,40,1
4208,2025-12-24,236,19,1
4209,2025-08-17,221,97,1
4210,2024-10-02,37,70,2
4211,2024-06-29,314,105,2
4212,2025-06-02,280,18,2
4213,2025-05-03,77,60,3
4214,2025-08-17,122,75,1
4215,2025-07-14,78,10,2
4216,2024-01-14,221,56,1
4217,2025-05-15,183,30,2
4218,2025-07-13,286,24,1
4219,2025-02-01,3,16,2
4220,2025-06-12,53,94,2
4221,2025-09-16,301,20,2
4222,2025-02-18,303,105,1
4223,2025-06-17,326,54,1
4224,2024-09-28,156,14,1
4225,2024-02-27,200,48,1
4226,2025-03-12,286,43,1
4227,2025-02-09,385,78,1
4228,2025-10-25,213,31,4
4229,2025-12-24,162,1,1
4230,2025-08-20,127,91,1
4231,2025-06-04,251,56,1
4232,2024-09-18,300,109,2
4233,2025-03-30,40,53,1
4234,2024-01-30,349,37,1
4235,2025-05-23,271,101,2
4236,2024-03-06,207,114,1
4237,2024-05-28,268,38,1
4238,2025-10-30,189,14,1
4239,2024-04-03,227,6,2
4240,2025-05-17,261,11,1
4241,2025-09-27,184,16,1
4242,2025-05-20,396,95,1
4243,2024-05-30,96,30,3
4244,2024-05-06,310,84,1
4245,2025-05-22,396,71,1
4246,2024-11-13,183,58,1
4247,2024-01-17,43,16,1
4248,2025-05-07,39,19,1
4249,2024-03-02,388,52,1
4250,2024-08-19,371,63,1
4251,2025-01-25,172,64,1
4252,2025-11-16,394,50,1
4253,2024-06-02,309,46,1
4254,2024-06-23,147,42,1
4255,2024-01-27,307,11,1
4256,2025-02-20,197,28,1
4257,2024-09-03,181,32,1
4258,2024-05-13,340,73,1
4259,2024-07-05,271,32,2
4260,2024-04-28,84,104,1
4261,2024-07-27,69,96,2
4262,2025-03-06,316,92,1
4263,2024-07-02,148,92,1
4264,2024-07-18,142,18,1
4265,2024-03-08,139,120,1
4266,2024-01-06,61,47,1
4267,2025-05-26,130,119,2
4268,2024-10-29,142,44,1
4269,2024-09-12,26,32,1
4270,2024-10-17,41,107,1
4271,2024-11-27,74,68,1
4272,2025-05-13,27,36,2
4273,2025-05-17,135,104,1
4274,2024-02-17,298,60,3
4275,2024-02-09,308,35,1
4276,2025-12-01,221,75,1
4277,2024-06-10,57,93,1
4278,2024-11-23,389,62,2
4279,2024-01-31,256,119,1
4280,2024-08-28,162,106,1
4281,2024-04-22,379,93,2
4282,2025-08-19,63,94,1
4283,2025-04-12,364,90,1
4284,2025-09-25,238,101,2
4285,2024-02-13,311,19,2
4286,2025-09-16,170,85,1
4287,2024-11-27,65,33,1
4288,2025-06-01,273,54,2
4289,2024-08-31,102,38,1
4290,2024-10-19,347,4,2
4291,2025-11-25,365,85,1
4292,2024-06-24,277,1,1
4293,2025-05-10,121,93,1
4294,2024-10-09,58,18,2
4295,2024-09-21,230,76,2
4296,2024-03-13,318,25,2
4297,2025-02-13,161,107,2
4298,2024-03-03,331,19,1
4299,2025-12-14,222,74,1
4300,2025-12-29,65,87,3
4301,2025-06-26,359,49,2
4302,2025-11-27,379,47,1
4303,2025-10-07,182,93,1
4304,2025-02-21,371,55,1
4305,2024-07-16,362,39,1
4306,2025-02-17,67,32,2
4307,2024-05-20,229,94,1
4308,2024-11-02,228,30,2
4309,2024-09-30,224,41,2
4310,2025-01-23,6,10,2
4311,2024-04-11,289,59,1
4312,2025-04-22,75,47,1
4313,2024-08-22,40,13,1
4314,2024-11-18,255,50,1
4315,2024-01-27,169,29,2
4316,2025-02-08,52,94,1
4317,2024-10-19,10,23,1
4318,2024-04-12,65,105,1
4319,2025-10-24,63,118,2
4320,2025-12-28,9,62,1
4321,2025-09-29,99,63,1
4322,2024-07-29,132,118,1
4323,2024-03-02,363,109,1
4324,2025-11-13,308,94,1
4325,2024-10-05,265,33,1
4326,2024-09-29,64,111,3
4327,2025-02-25,50,42,1
4328,2025-07-24,330,118,1
4329,2025-06-26,78,103,1
4330,2025-05-18,157,45,1
4331,2025-11-25,237,46,1
4332,2025-02-22,16,120,1
4333,2025-09-08,234,83,1
4334,2024-06-26,328,106,1
4335,2024-05-20,347,80,1
4336,2025-07-16,350,103,2
4337,2025-02-23,231,31,1
4338,2025-05-08,391,93,1
4339,2025-05-15,8,9,1
4340,2024-06-28,118,6,2
4341,2025-03-01,191,118,2
4342,2025-01-31,275,107,2
4343,2025-11-19,218,40,1
4344,2024-05-19,302,68,1
4345,2025-08-28,256,64,1
4346,2025-11-21,280,9,1
4347,2025-08-31,239,74,1
4348,2024-02-08,29,22,2
4349,2024-08-06,394,60,1
4350,2024-04-01,50,54,1
4351,2024-08-21,323,91,2
4352,2025-04-08,97,18,2
4353,2025-03-27,293,76,2
4354,2024-06-05,93,1,2
4355,2025-10-06,311,40,2
4356,2024-08-17,366,40,1
4357,2024-07-13,151,88,1
4358,2024-06-06,124,8,1
4359,2025-09-06,344,111,1
4360,2024-07-18,18,25,1
4361,2025-03-31,178,91,1
4362,2024-10-01,37,72,2
4363,2024-01-31,256,101,2
4364,2025-08-17,388,67,1
4365,2025-01-22,137,99,2
4366,2024-07-08,26,18,1
4367,2025-08-28,43,29,1
4368,2024-04-13,335,59,2
4369,2025-05-25,164,43,2
4370,2024-05-14,354,109,1
4371,2025-02-25,161,38,1
4372,2025-08-21,63,45,1
4373,2024-11-16,98,30,2
4374,2025-03-24,77,27,1
4375,2024-07-18,400,31,1
4376,2024-11-11,399,19,1
4377,2025-10-20,94,31,2
4378,2025-03-19,26,112,1
4379,2025-02-25,14,97,1
4380,2025-05-19,365,83,2
4381,2025-01-10,260,116,1
4382,2024-07-25,38,48,2
4383,2025-07-05,304,91,1
4384,2025-04-21,338,19,1
4385,2024-02-15,177,66,1
4386,2025-01-18,6,104,1
4387,2024-06-19,220,97,1
4388,2025-07-20,337,101,2
4389,2024-10-24,33,95,1
4390,2024-03-26,314,115,1
4391,2024-06-18,277,75,1
4392,2025-07-17,35,30,1
4393,2025-04-10,235,31,2
4394,2024-03-13,143,56,1
4395,2025-10-28,190,34,1
4396,2025-02-25,193,69,1
4397,2025-04-13,7,41,1
4398,2024-12-27,365,109,2
4399,2024-07-29,215,59,1
4400,2024-11-07,31,86,2
4401,2025-01-24,78,88,1
4402,2025-07-13,285,87,1
4403,2024-03-12,391,75,1
4404,2024-02-02,62,92,1
4405,2025-03-17,54,62,1
4406,2025-08-11,400,55,1
4407,2025-12-19,176,18,1
4408,2024-11-14,48,8,1
4409,2025-05-18,98,108,1
4410,2024-11-20,316,109,2
4411,2024-01-05,295,24,1
4412,2025-05-24,184,31,1
4413,2024-06-14,269,27,2
4414,2024-05-06,240,61,1
4415,2025-06-04,350,58,2
4416,2025-12-12,229,18,1
4417,2025-11-15,100,64,1
4418,2024-08-17,285,37,1
4419,2024-12-27,97,1,1
4420,2024-06-26,132,9,1
4421,2024-12-13,291,31,1
4422,2024-11-15,280,58,1
4423,2024-10-19,136,105,1
4424,2025-12-09,399,118,2
4425,2024-02-18,167,23,1
4426,2024-08-25,316,43,1
4427,2024-08-28,179,67,1
4428,2025-09-17,241,14,2
4429,2025-11-21,304,47,1
4430,2024-06-15,175,85,1
4431,2025-01-18,226,8,1
4432,2025-08-26,100,30,1
4433,2025-01-20,276,30,1
4434,2025-04-30,266,47,2
4435,2024-04-21,56,115,2
4436,2024-02-05,326,72,2
4437,2025-08-08,237,33,1
4438,2024-09-23,232,107,1
4439,2025-01-20,313,74,3
4440,2025-09-06,26,70,1
4441,2025-07-24,113,95,1
4442,2025-04-06,95,103,2
4443,2025-03-14,280,73,1
4444,2025-02-09,378,8,3
4445,2025-12-14,49,117,1
4446,2024-10-02,226,71,1
4447,2025-10-17,388,96,2
4448,2025-05-18,116,59,1
4449,2025-02-17,324,86,2
4450,2024-12-15,139,92,1
4451,2024-01-25,255,80,1
4452,2024-11-20,84,44,2
4453,2025-11-16,346,15,1
4454,2024-02-14,2,21,1
4455,2025-07-06,93,18,3
4456,2024-01-26,282,95,1
4457,2025-05-07,285,43,1
4458,2024-09-12,112,10,1
4459,2025-07-26,136,11,1
4460,2024-03-22,341,24,2
4461,2025-06-15,282,114,2
4462,2025-03-20,234,47,1
4463,2025-08-18,323,3,2
4464,2024-09-23,21,33,1
4465,2025-01-21,146,111,1
4466,2025-09-14,361,21,1
4467,2024-01-16,137,86,1
4468,2025-10-02,177,71,2
4469,2024-01-10,166,98,1
4470,2025-05-15,210,83,1
4471,2025-03-25,127,68,2
4472,2025-07-15,282,18,1
4473,2024-06-25,256,115,1
4474,2024-11-21,309,15,1
4475,2024-08-11,48,42,2
4476,2024-02-19,137,4,1
4477,2024-06-28,315,64,2
4478,2024-12-28,132,39,1
4479,2024-08-10,178,33,1
4480,2024-10-12,270,2,1
4481,2025-09-27,101,23,1
4482,2025-06-09,323,79,2
4483,2024-12-27,332,112,1
4484,2024-04-29,311,32,1
4485,2024-11-14,50,26,1
4486,2024-10-16,47,68,1
4487,2025-11-12,128,3,1
4488,2025-06-13,161,102,2
4489,2025-08-12,188,86,1
4490,2025-07-17,367,8,1
4491,2024-04-04,75,119,2
4492,2024-05-15,353,107,1
4493,2025-01-08,129,12,2
4494,2025-07-13,112,83,1
4495,2025-10-15,94,64,3
4496,2025-03-01,137,42,1
4497,2024-06-22,387,79,1
4498,2024-10-13,391,58,1
4499,2025-05-02,226,9,1
4500,2024-01-02,327,104,1
4501,2025-06-02,12,91,1
4502,2025-10-06,145,101,2
4503,2025-02-14,117,10,2
4504,2024-01-16,396,33,1
4505,2024-07-01,256,94,2
4506,2024-01-07,275,19,1
4507,2025-08-29,258,86,1
4508,2024-10-17,315,42,1
4509,2024-06-08,109,95,1
4510,2025-07-28,60,78,2
4511,2025-09-06,206,120,1
4512,2024-12-18,135,51,2
4513,2024-07-06,254,21,1
4514,2025-11-13,77,26,1
4515,2024-07-21,44,116,2
4516,2024-12-25,265,67,1
4517,2025-09-09,349,66,1
4518,2025-01-01,239,67,1
4519,2025-08-07,360,97,1
4520,2024-12-16,228,66,1
4521,2024-02-17,334,58,1
4522,2025-05-23,128,107,2
4523,2025-06-26,155,117,2
4524,2024-03-03,375,34,1
4525,2025-09-04,375,26,1
4526,2024-08-15,219,85,1
4527,2025-08-17,111,78,1
4528,2025-12-31,287,84,3
4529,2025-08-14,9,49,1
4530,2024-03-09,313,36,1
4531,2024-10-24,333,80,1
4532,2025-02-22,334,51,1
4533,2025-09-17,346,79,2
4534,2024-04-18,191,49,2
4535,2024-01-27,270,78,1
4536,2025-04-26,243,42,2
4537,2025-04-01,154,80,2
4538,2024-10-09,75,18,1
4539,2024-06-22,128,93,1
4540,2024-12-27,353,5,1
4541,2025-10-08,241,80,2
4542,2024-11-10,322,107,1
4543,2025-08-22,23,31,1
4544,2024-06-05,310,23,2
4545,2024-05-09,177,116,2
4546,2024-07-26,214,7,1
4547,2024-07-24,94,88,1
4548,2025-09-21,355,95,1
4549,2025-11-14,57,16,1
4550,2025-08-07,97,36,1
4551,2024-10-09,210,6,2
4552,2024-05-09,394,61,1
4553,2024-04-09,118,8,1
4554,2025-11-30,156,7,1
4555,2024-10-17,138,63,2
4556,2025-10-14,281,56,1
4557,2024-10-29,283,47,1
4558,2024-01-04,320,41,1
4559,2025-02-15,96,52,3
4560,2024-02-20,320,77,2
4561,2025-03-12,394,80,2
4562,2024-03-06,278,81,2
4563,2025-05-11,57,72,1
4564,2024-02-16,270,39,2
4565,2025-03-29,62,76,1
4566,2025-11-02,83,1,1
4567,2024-02-04,367,39,1
4568,2024-08-27,90,86,1
4569,2025-12-25,334,17,1
4570,2025-07-18,354,51,1
4571,2024-08-10,311,98,1
4572,2025-04-10,351,38,1
4573,2025-12-21,399,22,1
4574,2024-02-24,63,107,1
4575,2025-02-24,53,32,1
4576,2025-05-18,88,17,1
4577,2025-05-06,265,10,1
4578,2024-10-06,196,104,1
4579,2024-09-06,140,25,1
4580,2024-07-07,374,81,1
4581,2025-07-28,299,64,2
4582,2024-03-02,303,97,2
4583,2025-04-20,201,57,1
4584,2024-07-24,151,7,1
4585,2024-01-08,169,96,1
4586,2025-05-04,388,51,1
4587,2025-07-03,131,69,1
4588,2025-12-18,387,113,1
4589,2025-06-30,243,105,3
4590,2025-09-07,347,13,1
4591,2024-10-30,116,4,1
4592,2025-03-01,298,115,1
4593,2025-11-12,263,112,1
4594,2024-03-31,302,3,1
4595,2025-07-04,86,64,2
4596,2024-04-15,232,23,1
4597,2024-02-20,61,90,1
4598,2025-11-15,224,41,1
4599,2024-02-09,215,1,1
4600,2025-06-16,238,66,1
4601,2024-04-16,218,35,3
4602,2024-11-28,20,77,2
4603,2025-12-04,145,115,1
4604,2024-09-24,130,112,1
4605,2024-01-19,97,54,1
4606,2024-12-06,258,98,3
4607,2024-06-21,337,119,3
4608,2024-03-23,130,113,2
4609,2024-03-08,381,36,1
4610,2025-02-14,241,43,1
4611,2024-03-15,244,70,1
4612,2025-08-05,117,62,2
4613,2025-12-17,107,43,1
4614,2024-10-12,290,14,1
4615,2024-01-07,260,71,2
4616,2025-03-24,240,21,2
4617,2025-02-24,184,110,1
4618,2024-08-26,145,29,1
4619,2024-05-30,11,36,1
4620,2025-12-01,240,115,1
4621,2025-10-01,92,55,1
4622,2025-05-22,12,36,1
4623,2025-10-01,249,111,1
4624,2025-04-25,183,51,4
4625,2024-10-03,114,101,2
4626,2024-04-29,128,8,1
4627,2024-12-18,233,84,2
4628,2025-04-12,198,50,2
4629,2024-05-20,34,101,1
4630,2025-09-22,121,71,2
4631,2025-09-05,355,7,1
4632,2025-10-16,73,115,2
4633,2024-09-29,379,84,1
4634,2024-08-08,216,109,1
4635,2025-10-19,346,17,1
4636,2024-11-11,193,30,1
4637,2025-06-02,169,37,1
4638,2024-06-26,361,52,1
4639,2025-10-07,127,108,1
4640,2024-11-14,344,75,2
4641,2025-12-31,373,9,2
4642,2025-04-05,74,40,1
4643,2024-03-29,334,7,1
4644,2024-06-30,126,83,1
4645,2025-11-11,104,116,1
4646,2024-12-08,376,67,1
4647,2024-06-05,290,39,1
4648,2025-06-30,72,49,1
4649,2025-09-07,220,93,1
4650,2025-07-10,283,40,1
4651,2025-03-02,145,74,1
4652,2024-06-24,217,98,2
4653,2025-08-14,380,37,1
4654,2024-05-08,168,3,1
4655,2024-11-23,19,22,1
4656,2025-12-03,3,71,1
4657,2025-06-23,218,95,2
4658,2024-11-14,15,77,1
4659,2024-05-10,140,4,1
4660,2025-09-02,148,68,2
4661,2024-09-09,352,66,1
4662,2025-08-25,115,104,2
4663,2025-04-07,387,15,1
4664,2024-09-01,242,27,2
4665,2025-02-28,186,91,1
4666,2025-10-14,199,35,2
4667,2025-01-07,208,55,2
4668,2024-05-27,65,10,1
4669,2025-07-23,272,48,1
4670,2024-11-11,343,18,1
4671,2024-08-09,297,119,1
4672,2024-09-18,154,113,1
4673,2024-09-24,42,93,1
4674,2025-11-17,77,8,1
4675,2024-07-09,95,57,2
4676,2025-10-23,125,110,1
4677,2025-01-06,208,47,1
4678,2025-09-15,278,61,3
4679,2025-04-16,381,110,1
4680,2024-07-28,50,26,1
4681,2024-04-08,76,17,2
4682,2024-11-15,275,47,1
4683,2025-07-11,213,102,2
4684,2024-11-03,281,120,2
4685,2024-04-12,144,32,1
4686,2024-08-03,358,13,1
4687,2025-06-05,172,80,1
4688,2025-11-28,86,37,2
4689,2024-06-13,68,8,2
4690,2024-09-24,353,119,1
4691,2025-07-17,341,46,1
4692,2025-06-09,71,32,1
4693,2025-09-08,214,21,1
4694,2024-02-27,250,79,1
4695,2024-11-08,202,105,2
4696,2024-05-19,177,113,1
4697,2024-09-02,221,115,4
4698,2025-10-08,138,85,2
4699,2025-08-02,351,47,1
4700,2025-07-25,186,42,1
4701,2025-04-04,21,44,2
4702,2025-05-14,378,40,1
4703,2025-11-16,295,18,2
4704,2025-03-22,116,94,2
4705,2025-11-11,305,68,1
4706,2025-03-19,161,57,1
4707,2025-02-16,347,10,1
4708,2024-09-04,196,42,1
4709,2025-06-25,360,38,2
4710,2025-06-11,39,31,2
4711,2025-12-30,169,18,2
4712,2025-12-30,90,46,1
4713,2025-05-28,386,93,1
4714,2025-10-12,127,106,1
4715,2024-07-13,81,114,1
4716,2024-07-11,345,20,1
4717,2025-02-27,55,62,1
4718,2025-09-13,272,45,2
4719,2025-03-16,294,103,1
4720,2024-04-09,212,85,1
4721,2024-03-18,121,10,1
4722,2024-07-01,353,64,2
4723,2025-01-03,252,94,1
4724,2025-12-23,395,12,1
4725,2024-01-05,109,49,1
4726,2025-11-19,305,74,1
4727,2024-10-14,279,73,1
4728,2024-04-04,229,16,2
4729,2024-12-24,106,119,1
4730,2025-02-28,214,90,1
4731,2025-02-28,397,39,2
4732,2024-07-31,201,44,1
4733,2025-03-11,315,70,1
4734,2024-09-03,255,79,1
4735,2025-05-05,334,70,2
4736,2024-02-24,195,60,1
4737,2024-06-10,391,71,1
4738,2024-04-07,392,117,1
4739,2025-04-16,25,120,2
4740,2024-08-11,89,117,1
4741,2025-12-18,67,100,1
4742,2025-01-05,231,119,1
4743,2025-02-13,162,115,1
4744,2025-09-16,223,81,1
4745,2025-09-27,397,19,1
4746,2024-06-27,54,104,1
4747,2025-09-10,281,28,2
4748,2024-11-26,16,97,2
4749,2024-02-03,132,68,1
4750,2025-06-12,57,27,1
4751,2024-01-29,258,14,1
4752,2024-08-16,28,32,2
4753,2025-07-11,76,68,2
4754,2025-06-13,70,75,1
4755,2025-12-07,273,98,2
4756,2025-04-27,371,59,1
4757,2024-06-05,91,14,2
4758,2024-09-03,100,97,2
4759,2024-10-07,134,99,2
4760,2024-09-21,352,74,1
4761,2025-12-01,333,28,1
4762,2024-10-28,280,27,1
4763,2025-12-23,178,115,1
4764,2024-08-03,132,119,1
4765,2025-11-21,139,79,1
4766,2025-10-25,75,16,1
4767,2025-03-26,299,22,2
4768,2025-01-28,347,71,1
4769,2025-07-09,398,73,1
4770,2025-04-04,91,90,1
4771,2025-04-28,174,98,2
4772,2024-07-20,31,18,1
4773,2025-11-16,93,113,1
4774,2025-01-29,185,9,1
4775,2024-04-06,381,112,2
4776,2024-10-26,300,79,1
4777,2025-10-16,48,11,1
4778,2025-12-02,193,86,1
4779,2024-01-11,143,17,2
4780,2024-03-12,23,103,3
4781,2024-08-21,104,23,2
4782,2025-03-30,257,54,1
4783,2024-01-25,209,27,1
4784,2024-05-23,177,46,1
4785,2024-05-14,375,52,1
4786,2025-08-31,259,88,1
4787,2025-11-16,81,111,2
4788,2024-06-12,103,72,1
4789,2024-11-10,186,21,1
4790,2024-03-19,341,12,3
4791,2024-07-05,84,105,1
4792,2024-01-24,347,83,1
4793,2024-04-05,340,42,2
4794,2024-03-29,138,100,1
4795,2024-02-07,19,59,1
4796,2024-09-14,232,99,2
4797,2024-09-07,24,97,3
4798,2025-06-20,298,99,2
4799,2024-06-24,123,100,1
4800,2024-08-30,397,38,1
4801,2024-09-27,106,42,1
4802,2024-04-11,123,104,1
4803,2024-03-27,296,37,2
4804,2025-11-29,399,116,1
4805,2024-01-13,105,110,1
4806,2025-07-20,382,76,2
4807,2025-07-04,74,7,1
4808,2025-04-11,155,51,1
4809,2025-07-19,259,83,1
4810,2024-10-15,385,117,1
4811,2025-12-20,134,39,1
4812,2024-02-22,307,107,2
4813,2025-09-03,258,116,1
4814,2025-04-17,289,98,1
4815,2024-06-12,23,30,1
4816,2024-09-04,106,106,1
4817,2024-07-26,191,104,2
4818,2024-04-14,135,51,1
4819,2025-01-07,289,95,1
4820,2025-09-04,209,22,2
4821,2024-05-03,378,4,1
4822,2024-08-24,373,19,1
4823,2025-08-07,123,37,1
4824,2025-11-07,7,77,1
4825,2024-10-06,118,51,1
4826,2024-07-28,61,69,1
4827,2025-04-12,57,113,1
4828,2025-09-04,127,7,1
4829,2025-08-13,310,50,1
4830,2025-07-18,360,55,1
4831,2025-01-10,279,16,1
4832,2024-05-13,181,43,2
4833,2024-07-17,336,60,1
4834,2025-06-22,214,107,1
4835,2024-02-18,136,101,1
4836,2025-04-29,106,22,2
4837,2025-06-20,391,45,2
4838,2025-12-02,281,76,2
4839,2025-11-06,274,84,1
4840,2025-12-31,5,25,1
4841,2025-04-20,190,30,3
4842,2025-02-08,237,55,2
4843,2025-05-17,160,119,3
4844,2025-03-03,126,72,1
4845,2024-05-27,177,79,2
4846,2024-01-20,375,66,2
4847,2024-11-23,242,92,2
4848,2024-06-09,269,60,1
4849,2025-09-18,381,45,1
4850,2025-03-11,285,96,1
4851,2025-07-20,131,115,1
4852,2024-01-10,279,60,1
4853,2024-03-21,268,37,2
4854,2024-07-11,174,103,2
4855,2024-09-28,94,2,2
4856,2025-07-11,281,88,1
4857,2025-06-17,170,105,1
4858,2024-10-30,293,61,3
4859,2024-11-16,133,31,1
4860,2025-11-09,16,65,1
4861,2025-09-17,26,60,1
4862,2025-06-20,12,93,1
4863,2025-11-05,211,27,1
4864,2024-11-15,101,104,2
4865,2025-01-24,219,75,1
4866,2025-04-30,133,86,1
4867,2024-12-01,201,55,1
4868,2025-08-07,140,90,1
4869,2024-04-02,34,32,1
4870,2024-03-31,263,92,1
4871,2025-01-26,327,68,1
4872,2025-12-01,69,112,1
4873,2025-09-02,310,20,2
4874,2025-05-23,315,113,1
4875,2024-08-17,208,40,1
4876,2025-02-27,113,81,1
4877,2025-07-26,185,74,1
4878,2024-09-13,114,82,2
4879,2024-06-22,158,14,1
4880,2024-10-07,100,8,4
4881,2025-07-21,147,111,1
4882,2025-03-31,142,76,1
4883,2025-02-16,7,78,1
4884,2025-06-07,92,66,2
4885,2025-03-07,165,34,2
4886,2024-06-22,43,70,2
4887,2024-09-03,190,61,1
4888,2024-09-02,203,60,2
4889,2025-02-18,54,53,2
4890,2025-08-01,47,35,1
4891,2024-11-20,365,65,1
4892,2025-11-30,107,33,1
4893,2025-12-03,291,88,1
4894,2024-12-21,315,41,1
4895,2025-06-14,300,7,1
4896,2024-09-22,266,115,1
4897,2024-05-17,274,85,2
4898,2024-09-23,301,64,2
4899,2025-10-31,339,29,1
4900,2024-12-27,244,93,1
4901,2024-06-29,46,45,1
4902,2025-12-09,140,50,1
4903,2024-10-12,303,4,1
4904,2025-06-20,183,76,1
4905,2024-11-08,229,95,1
4906,2025-05-29,196,55,2
4907,2024-10-25,160,80,2
4908,2024-03-29,99,109,2
4909,2024-11-18,27,93,2
4910,2024-04-11,95,8,1
4911,2025-03-30,379,6,1
4912,2024-01-24,235,95,2
4913,2025-06-11,72,6,2
4914,2025-04-14,6,97,1
4915,2025-01-16,55,49,2
4916,2025-03-20,77,73,1
4917,2025-09-26,253,13,1
4918,2024-09-04,100,46,1
4919,2024-11-14,1,60,1
4920,2025-08-14,94,56,1
4921,2024-11-10,280,76,1
4922,2025-08-04,11,91,2
4923,2025-05-31,361,65,1
4924,2025-09-07,4,19,1
4925,2025-10-30,274,40,1
4926,2025-04-07,293,6,1
4927,2024-05-07,202,75,4
4928,2025-03-16,301,50,1
4929,2025-09-07,105,111,2
4930,2024-09-29,27,22,1
4931,2024-04-21,351,100,2
4932,2024-09-15,323,62,1
4933,2024-04-19,5,95,1
4934,2025-05-03,193,41,1
4935,2025-06-22,228,31,1
4936,2024-02-19,333,7,1
4937,2024-08-13,124,67,1
4938,2025-03-01,194,91,1
4939,2025-10-03,343,113,3
4940,2024-07-07,282,5,2
4941,2024-06-13,25,79,2
4942,2024-10-26,366,11,1
4943,2024-01-10,387,83,1
4944,2025-09-20,273,58,2
4945,2025-06-07,318,21,2
4946,2024-07-06,8,113,2
4947,2024-03-14,289,21,1
4948,2024-11-28,56,49,1
4949,2024-08-29,364,109,2
4950,2024-08-25,220,114,1
4951,2024-03-31,249,87,1
4952,2025-03-23,57,9,2
4953,2024-07-06,60,64,1
4954,2025-11-15,143,105,2
4955,2025-11-01,195,64,1
4956,2024-09-13,322,32,2
